CustomerID,SalesOrderID,OrderDate,TotalDue,CustomerOrderRowNumber
19920,52987,2013-07-22,101.6158,1
19921,56164,2013-09-13,70.6869,1
19922,50933,2013-05-15,865.204,1
19922,70032,2014-04-06,2602.2529,2
19923,57218,2013-09-30,27.614,1
19924,46761,2012-06-09,865.204,1
19924,68898,2014-03-24,2639.8008,2
19925,61759,2013-12-08,92.7869,1
19926,55772,2013-09-06,44.1779,1
19927,63030,2013-12-29,5.514,1
19928,57400,2013-10-03,5.514,1
19929,55356,2013-08-30,70.6869,1
19930,46678,2012-05-30,865.204,1
19930,71507,2014-04-27,2577.1694,2
19931,46752,2012-06-08,865.204,1
19931,70320,2014-04-10,2588.9266,2
19932,74678,2014-06-16,27.614,1
19933,54952,2013-08-24,5.514,1
19934,57987,2013-10-14,213.7512,1
19935,64409,2014-01-17,91.6819,1
19936,74054,2014-05-29,32.0229,1
19937,74356,2014-06-06,80.6208,1
19938,66289,2014-02-13,5.514,1
19939,72675,2014-05-11,54.1119,1
19940,50776,2013-05-01,1105.4834,1
19940,73956,2014-05-28,2696.189,2
19941,43756,2011-06-14,772.5036,1
19941,72449,2014-05-08,2628.7508,2
19942,43823,2011-06-27,772.5036,1
19942,73426,2014-05-21,2580.1419,2
19943,51055,2013-05-27,865.204,1
19943,70173,2014-04-08,2574.6279,2
19944,47286,2012-07-24,865.204,1
19944,70955,2014-04-19,2566.1194,2
19945,50780,2013-05-01,865.204,1
19945,71161,2014-04-22,2602.2529,2
19946,56249,2013-09-15,96.0798,1
19947,45703,2012-02-16,3953.9884,1
19947,57892,2013-10-12,2738.4552,2
19948,45674,2012-02-12,3953.9884,1
19948,57625,2013-10-07,2699.9018,2
19949,45773,2012-02-27,3953.9884,1
19949,57733,2013-10-09,2735.9248,2
19950,45682,2012-02-13,3953.9884,1
19950,60426,2013-11-18,2784.8984,2
19951,45620,2012-02-03,3953.9884,1
19951,60683,2013-11-22,2699.9018,2
19952,53924,2013-08-06,28.1554,1
19952,72647,2014-05-11,15.4479,2
19953,57961,2013-10-14,28.1554,1
19953,74421,2014-06-08,25.3819,2
19954,52366,2013-07-10,66.8194,1
19954,60187,2013-11-15,15.4479,2
19955,60643,2013-11-22,33.6804,1
19955,64903,2014-01-25,157.9819,2
19956,45770,2012-02-26,3953.9884,1
19956,60880,2013-11-25,2742.8642,2
19957,45667,2012-02-11,3953.9884,1
19957,60239,2013-11-15,2715.3497,2
19958,45690,2012-02-14,3953.9884,1
19958,61079,2013-11-28,2738.4552,2
19959,45763,2012-02-25,3953.9884,1
19959,60743,2013-11-23,2738.5657,2
19960,45736,2012-02-21,3953.9884,1
19960,60164,2013-11-14,2808.7332,2
19961,56859,2013-09-27,9.934,1
19961,72583,2014-05-10,98.3229,2
19962,56608,2013-09-22,17.9784,1
19962,62403,2013-12-19,33.6804,2
19963,45710,2012-02-17,3953.9884,1
19963,60104,2013-11-13,2735.9248,2
19964,45640,2012-02-06,3953.9884,1
19964,60429,2013-11-18,2738.5657,2
19965,45737,2012-02-21,3953.9884,1
19965,60935,2013-11-26,2738.5657,2
19966,45753,2012-02-23,3953.9884,1
19966,59692,2013-11-07,2699.9018,2
19967,45606,2012-02-01,3953.9884,1
19967,60882,2013-11-25,2708.6865,2
19968,45864,2012-03-08,3953.9884,1
19968,59813,2013-11-09,2699.9018,2
19969,51978,2013-07-02,75.1069,1
19969,59585,2013-11-06,33.6804,2
19970,45949,2012-03-20,3953.9884,1
19970,60936,2013-11-26,2785.5172,2
19971,46021,2012-03-29,3953.9884,1
19971,60238,2013-11-15,2738.5657,2
19972,63062,2013-12-30,39.4706,1
19972,67701,2014-03-06,15.4479,2
19973,54984,2013-08-25,25.3819,1
19973,65808,2014-02-06,66.8194,2
19974,45950,2012-03-20,3953.9884,1
19974,60502,2013-11-19,2699.9018,2
19975,45876,2012-03-10,3953.9884,1
19975,61160,2013-11-29,2738.5657,2
19976,58645,2013-10-26,17.9784,1
19976,61102,2013-11-29,30.6859,2
19977,45982,2012-03-25,3953.9884,1
19977,59123,2013-10-30,2725.2836,2
19978,45941,2012-03-19,3953.9884,1
19978,59884,2013-11-10,2742.8642,2
19979,45956,2012-03-21,3953.9884,1
19979,60686,2013-11-22,2776.1136,2
19980,74734,2014-06-18,104.4004,1
19981,55678,2013-09-04,1276.8054,1
19982,70564,2014-04-13,651.9058,1
19983,56641,2013-09-22,1238.1415,1
19984,56848,2013-09-26,1307.7344,1
19985,55919,2013-09-08,1297.8004,1
19986,55548,2013-09-02,1314.3533,1
19987,45106,2011-12-06,3729.364,1
19987,61477,2013-12-03,1314.3533,2
19988,45381,2012-01-06,3756.989,1
19988,64288,2014-01-15,1276.8054,2
19989,45469,2012-01-22,3729.364,1
19989,63415,2014-01-01,1238.1415,2
19990,70565,2014-04-13,606.6229,1
19991,70848,2014-04-17,659.6408,1
19992,71319,2014-04-24,648.6019,1
19993,55807,2013-09-06,1308.8283,1
19994,69835,2014-04-03,596.689,1
19995,71249,2014-04-23,683.9729,1
19996,66528,2014-02-17,77.339,1
19997,45423,2012-01-12,3729.364,1
19997,69702,2014-04-01,2696.189,2
19998,55679,2013-09-04,1276.8054,1
19999,55502,2013-09-01,1268.2859,1
20000,45719,2012-02-19,3729.364,1
20000,64725,2014-01-21,1238.1415,2
20001,56755,2013-09-24,1276.8054,1
20002,72692,2014-05-11,651.9058,1
20003,73155,2014-05-17,640.8669,1
20004,72768,2014-05-12,651.9058,1
20005,58126,2013-10-16,1263.5233,1
20006,58897,2013-10-29,1276.8054,1
20007,45874,2012-03-10,3729.364,1
20007,65448,2014-01-30,1238.1415,2
20008,68570,2014-03-19,77.339,1
20009,57630,2013-10-07,1308.8283,1
20010,66905,2014-02-23,77.339,1
20011,73752,2014-05-25,596.689,1
20012,72616,2014-05-10,613.2419,1
20013,73755,2014-05-25,596.689,1
20014,55160,2013-08-28,87.2729,1
20015,73154,2014-05-17,624.314,1
20016,64023,2014-01-11,146.9319,1
20017,73890,2014-05-27,87.2729,1
20018,60208,2013-11-15,77.339,1
20019,65700,2014-02-04,142.5119,1
20020,67718,2014-03-06,87.2729,1
20021,73448,2014-05-21,89.4608,1
20022,67922,2014-03-09,132.5779,1
20023,46206,2012-04-12,3729.364,1
20023,65865,2014-02-06,1276.8054,2
20024,57238,2013-09-30,1276.8054,1
20025,70480,2014-04-12,104.4004,1
20026,58344,2013-10-20,1340.3319,1
20027,69887,2014-04-04,87.2729,1
20028,58830,2013-10-28,1297.8004,1
20029,57477,2013-10-04,1248.0754,1
20030,58016,2013-10-14,1276.8054,1
20031,57840,2013-10-11,1276.8054,1
20032,58769,2013-10-27,1238.1415,1
20033,72695,2014-05-11,626.8334,1
20034,46241,2012-04-16,3756.989,1
20034,71321,2014-04-24,2618.8169,2
20035,46588,2012-05-27,3729.364,1
20035,70501,2014-04-12,2563.589,2
20036,51488,2013-06-18,2893.5751,1
20037,51676,2013-06-29,2868.5248,1
20038,51229,2013-06-02,2699.9018,1
20039,51517,2013-06-20,2715.3497,1
20040,57841,2013-10-11,1276.8054,1
20041,56730,2013-09-24,14.3429,1
20042,43708,2011-06-02,772.5036,1
20042,53782,2013-08-03,2708.6865,2
20043,73900,2014-05-27,35.6694,1
20044,59972,2013-11-11,1276.8054,1
20045,55561,2013-09-03,659.6408,1
20046,58845,2013-10-29,764.5606,1
20047,58844,2013-10-29,679.5529,1
20048,43935,2011-07-05,772.5036,1
20048,62953,2013-12-28,2699.9018,2
20049,43953,2011-07-08,772.5036,1
20049,64800,2014-01-23,2708.6865,2
20050,52096,2013-07-04,65.1729,1
20051,47199,2012-07-15,865.204,1
20051,72850,2014-05-14,2686.7412,2
20051,74134,2014-05-30,1381.0732,3
20052,44188,2011-08-13,772.5036,1
20052,54672,2013-08-19,2778.9977,2
20053,60868,2013-11-25,40.0784,1
20054,44189,2011-08-13,772.5036,1
20054,56027,2013-09-11,2916.0287,2
20055,60916,2013-11-26,91.6819,1
20056,71243,2014-04-23,159.6173,1
20057,66118,2014-02-10,53.0069,1
20058,59173,2013-10-31,34.5534,1
20059,62228,2013-12-15,1293.3804,1
20060,44225,2011-08-21,772.5036,1
20060,63764,2014-01-07,2699.9018,2
20061,62747,2013-12-24,1297.8004,1
20062,47072,2012-06-30,865.204,1
20062,55378,2013-08-30,1341.9783,2
20063,72679,2014-05-11,71.7919,1
20064,60409,2013-11-18,43.0729,1
20065,73456,2014-05-21,23.7465,1
20066,57743,2013-10-09,1293.3804,1
20067,58410,2013-10-21,1276.8054,1
20068,58770,2013-10-27,1238.1415,1
20069,67563,2014-03-03,635.3529,1
20070,62602,2013-12-22,44.1779,1
20071,53796,2013-08-03,87.2729,1
20072,57950,2013-10-13,1276.8054,1
20073,57682,2013-10-08,1293.3804,1
20074,68528,2014-03-18,650.8008,1
20075,46413,2012-05-03,3756.989,1
20076,71273,2014-04-23,612.1369,1
20077,69855,2014-04-03,699.9623,1
20078,71274,2014-04-23,695.0119,1
20079,71119,2014-04-21,5.514,1
20080,69935,2014-04-04,606.6229,1
20081,68426,2014-03-17,65.1729,1
20082,62495,2013-12-20,62.9519,1
20082,74481,2014-06-10,89.0299,2
20083,70048,2014-04-06,44.1779,1
20084,58495,2013-10-23,42.9624,1
20084,71974,2014-05-01,26.8184,2
20085,60402,2013-11-18,33.0727,1
20085,64628,2014-01-20,51.7472,2
20086,54629,2013-08-18,62.9519,1
20086,58431,2013-10-22,79.0959,2
20087,60149,2013-11-14,94.4554,1
20087,74347,2014-06-06,30.1444,2
20088,59673,2013-11-07,5.514,1
20089,62313,2013-12-17,5.514,1
20090,71765,2014-04-30,606.6229,1
20091,71272,2014-04-23,622.0708,1
20092,58696,2013-10-26,1270.1644,1
20093,57478,2013-10-04,1303.8669,1
20094,63781,2014-01-07,15.4479,1
20095,65827,2014-02-06,66.2779,1
20096,62487,2013-12-20,54.6754,1
20096,73452,2014-05-21,24.2879,2
20097,57424,2013-10-03,1238.1415,1
20098,68702,2014-03-21,75.6815,1
20099,65521,2014-02-01,5.514,1
20100,73445,2014-05-21,44.1779,1
20101,70692,2014-04-15,75.0627,1
20102,66340,2014-02-14,44.1779,1
20103,57451,2013-10-04,114.3454,1
20104,52629,2013-07-15,30.1444,1
20104,53426,2013-07-30,43.3713,2
20105,64637,2014-01-20,76.2119,1
20106,57203,2013-09-30,27.614,1
20106,59785,2013-11-09,118.1908,2
20107,62714,2013-12-24,77.339,1
20108,57425,2013-10-03,1276.8054,1
20109,58187,2013-10-17,1276.8054,1
20110,59133,2013-10-30,1238.1415,1
20111,59397,2013-11-03,1292.2533,1
20112,68759,2014-03-22,87.2729,1
20113,69269,2014-03-29,77.339,1
20114,59163,2013-10-31,87.2729,1
20115,53797,2013-08-03,132.5779,1
20116,53845,2013-08-04,132.5779,1
20117,55055,2013-08-26,87.2729,1
20118,60619,2013-11-21,1293.3804,1
20119,67719,2014-03-06,77.339,1
20120,55940,2013-09-09,132.5779,1
20121,54620,2013-08-18,77.339,1
20122,70622,2014-04-14,142.5119,1
20123,68115,2014-03-12,146.9319,1
20124,59730,2013-11-08,77.339,1
20125,58863,2013-10-29,132.5779,1
20126,74520,2014-06-11,77.339,1
20127,56085,2013-09-12,77.339,1
20128,61935,2013-12-11,87.2729,1
20129,55632,2013-09-04,132.5779,1
20130,52046,2013-07-03,5.514,1
20131,73979,2014-05-28,43.0729,1
20132,59862,2013-11-10,77.3169,1
20133,61510,2013-12-04,32.0229,1
20134,75055,2014-06-28,164.6229,1
20135,61345,2013-12-01,77.3169,1
20136,74357,2014-06-06,30.1444,1
20137,72469,2014-05-08,87.2508,1
20138,52354,2013-07-09,132.5558,1
20139,57446,2013-10-04,77.339,1
20140,57452,2013-10-04,33.139,1
20141,70342,2014-04-10,4.409,1
20142,52051,2013-07-03,4.409,1
20143,62973,2013-12-28,35.6694,1
20144,74176,2014-05-31,133.1083,1
20145,62016,2013-12-12,1308.8283,1
20146,52816,2013-07-18,4.409,1
20147,60485,2013-11-19,41.9569,1
20148,54504,2013-08-16,6.9394,1
20149,44262,2011-08-27,772.5036,1
20149,63695,2014-01-06,2725.2836,2
20150,44460,2011-09-27,772.5036,1
20150,55823,2013-09-07,2834.2366,2
20151,45830,2012-03-02,3953.9884,1
20151,53336,2013-07-28,634.7783,2
20152,45905,2012-03-14,3953.9884,1
20152,52323,2013-07-08,623.7504,2
20153,63065,2013-12-30,15.4479,1
20154,45849,2012-03-05,3953.9884,1
20154,52763,2013-07-17,635.3529,2
20155,61103,2013-11-29,66.2779,1
20156,45969,2012-03-23,3953.9884,1
20156,53333,2013-07-28,620.4354,2
20157,45865,2012-03-08,3953.9884,1
20157,52399,2013-07-10,596.689,2
20158,45831,2012-03-02,3953.9884,1
20158,52061,2013-07-03,635.3529,2
20159,45906,2012-03-14,3953.9884,1
20159,52398,2013-07-10,650.8008,2
20160,45819,2012-02-29,3953.9884,1
20160,53175,2013-07-25,728.1398,2
20161,60917,2013-11-26,43.0729,1
20162,47193,2012-07-14,865.204,1
20162,56014,2013-09-10,1307.7344,2
20163,47653,2012-08-29,865.204,1
20163,56331,2013-09-16,1238.1415,2
20164,44452,2011-09-26,772.5036,1
20164,66578,2014-02-18,2708.6865,2
20165,44335,2011-09-04,772.5036,1
20165,65889,2014-02-07,2754.0136,2
20166,47547,2012-08-13,865.204,1
20166,55733,2013-09-05,1308.8283,2
20167,44603,2011-10-07,772.5036,1
20167,67026,2014-02-25,2699.9018,2
20168,74241,2014-06-02,35.6694,1
20169,75020,2014-06-27,87.2508,1
20170,44653,2011-10-14,772.5036,1
20170,68479,2014-03-18,2738.5657,2
20171,47574,2012-08-17,865.204,1
20171,57591,2013-10-06,1276.8054,2
20172,44687,2011-10-20,772.5036,1
20172,71503,2014-04-27,2708.6865,2
20173,44958,2011-11-20,772.5036,1
20173,56193,2013-09-14,2742.8642,2
20174,68500,2014-03-18,33.139,1
20175,61853,2013-12-09,1341.9783,1
20176,67528,2014-03-03,35.6694,1
20177,59945,2013-11-11,6.9394,1
20178,54795,2013-08-21,4.409,1
20179,59234,2013-11-01,27.614,1
20180,51254,2013-06-03,2749.1185,1
20181,51395,2013-06-12,2699.9018,1
20182,46427,2012-05-05,3729.364,1
20182,70133,2014-04-07,2624.3529,2
20183,51958,2013-07-01,2708.6865,1
20184,56813,2013-09-26,136.9979,1
20185,66459,2014-02-16,77.339,1
20186,46706,2012-06-02,2288.9187,1
20186,67758,2014-03-06,1238.1415,2
20187,60310,2013-11-16,1303.8669,1
20188,46832,2012-06-17,2288.9187,1
20188,69235,2014-03-28,1276.8054,2
20189,66395,2014-02-15,5.514,1
20190,60556,2013-11-20,1330.9283,1
20191,61089,2013-11-28,1263.5233,1
20192,60176,2013-11-14,1276.8054,1
20193,59897,2013-11-10,1238.1415,1
20194,60754,2013-11-23,1297.8004,1
20195,59336,2013-11-02,1297.8004,1
20196,61024,2013-11-27,1238.1415,1
20197,60755,2013-11-23,1265.7554,1
20198,60113,2013-11-13,1297.8004,1
20199,53050,2013-07-23,2765.6272,1
20200,51915,2013-06-30,2740.3337,1
20201,75101,2014-06-30,147.5065,1
20202,72609,2014-05-10,50.7748,1
20203,66846,2014-02-22,132.5779,1
20204,52006,2013-07-02,2735.9248,1
20205,60034,2013-11-12,1308.8283,1
20206,46742,2012-06-06,2264.2536,1
20206,69302,2014-03-29,1276.8054,2
20207,60035,2013-11-12,1253.5894,1
20208,46695,2012-06-01,2264.2536,1
20208,67470,2014-03-02,1293.3804,2
20209,46851,2012-06-19,2264.2536,1
20209,68143,2014-03-12,1347.4923,2
20210,52920,2013-07-20,2738.5657,1
20211,45932,2012-03-17,3953.9884,1
20211,59251,2013-11-01,1939.2529,2
20212,58295,2013-10-20,26.2769,1
20212,73108,2014-05-17,85.0408,2
20213,45838,2012-03-03,3953.9884,1
20213,59555,2013-11-05,2708.6865,2
20214,45907,2012-03-14,3953.9884,1
20214,60881,2013-11-25,1907.2079,2
20215,45964,2012-03-22,3953.9884,1
20215,59690,2013-11-07,1879.594,2
20216,45977,2012-03-24,3953.9884,1
20216,59459,2013-11-04,1945.3194,2
20217,45888,2012-03-11,3953.9884,1
20217,59460,2013-11-04,2775.0086,2
20218,56700,2013-09-24,30.6859,1
20218,57379,2013-10-03,84.9966,2
20219,45942,2012-03-19,3953.9884,1
20219,59190,2013-10-31,2725.2836,2
20220,46007,2012-03-28,3953.9884,1
20220,59631,2013-11-06,2742.8642,2
20221,45943,2012-03-19,3953.9884,1
20221,60237,2013-11-15,2715.3497,2
20222,59659,2013-11-07,15.4479,1
20222,73341,2014-05-20,66.8194,2
20223,70095,2014-04-07,97.7041,1
20223,74105,2014-05-30,109.3508,2
20224,67647,2014-03-05,33.6804,1
20224,67773,2014-03-07,15.4479,2
20225,45944,2012-03-19,3953.9884,1
20225,60295,2013-11-16,2738.5657,2
20226,45892,2012-03-12,3953.9884,1
20226,59553,2013-11-05,2750.2677,2
20227,45962,2012-03-22,3953.9884,1
20227,60685,2013-11-22,2735.9248,2
20228,46020,2012-03-29,3953.9884,1
20228,59122,2013-10-30,2778.9977,2
20229,64528,2014-01-19,77.3169,1
20230,60051,2013-11-13,35.6694,1
20231,58479,2013-10-23,66.8194,1
20232,60052,2013-11-13,101.6048,1
20233,57375,2013-10-03,77.3169,1
20234,53186,2013-07-26,35.6694,1
20235,72958,2014-05-15,38.6529,1
20236,46006,2012-03-28,3953.9884,1
20236,61305,2013-11-30,1879.594,2
20237,52070,2013-07-04,23.7465,1
20238,45963,2012-03-22,3953.9884,1
20238,60742,2013-11-23,2699.9018,2
20239,45976,2012-03-24,3953.9884,1
20239,60501,2013-11-19,2778.9977,2
20240,68473,2014-03-18,62.9408,1
20241,45904,2012-03-14,3953.9884,1
20241,62516,2013-12-20,1954.7008,2
20242,45875,2012-03-10,3953.9884,1
20242,60102,2013-11-13,2751.6489,2
20243,58420,2013-10-22,66.8194,1
20244,45940,2012-03-19,3953.9884,1
20244,60103,2013-11-13,2699.9018,2
20245,45829,2012-03-02,3953.9884,1
20245,62566,2013-12-21,2770.5886,2
20246,45822,2012-03-01,3953.9884,1
20246,61308,2013-11-30,2715.3497,2
20247,45856,2012-03-06,3953.9884,1
20247,62806,2013-12-25,2738.5657,2
20248,73946,2014-05-28,77.3169,1
20249,45931,2012-03-17,3953.9884,1
20249,62738,2013-12-24,1939.2529,2
20250,56380,2013-09-18,41.1834,1
20251,56601,2013-09-22,65.7144,1
20252,65505,2014-02-01,77.3169,1
20253,45823,2012-03-01,3953.9884,1
20253,62861,2013-12-26,2715.3497,2
20254,66435,2014-02-16,66.8194,1
20255,52529,2013-07-13,83.4054,1
20256,46199,2012-04-11,3953.9884,1
20256,62333,2013-12-17,2708.6865,2
20257,74971,2014-06-26,23.7465,1
20258,46291,2012-04-23,3953.9884,1
20258,62076,2013-12-13,2708.6865,2
20259,46134,2012-04-02,3953.9884,1
20259,62455,2013-12-19,2708.6865,2
20260,46200,2012-04-11,3953.9884,1
20260,61307,2013-11-30,1918.2579,2
20261,46225,2012-04-14,3953.9884,1
20261,63103,2013-12-30,1918.2579,2
20262,61319,2013-12-01,30.6859,1
20263,71566,2014-04-28,23.7465,1
20264,46299,2012-04-24,3953.9884,1
20264,62670,2013-12-23,1939.2529,2
20265,54322,2013-08-13,35.6694,1
20266,56492,2013-09-20,66.8194,1
20267,63623,2014-01-05,55.2169,1
20268,68959,2014-03-25,23.7465,1
20269,69314,2014-03-30,5.514,1
20270,56623,2013-09-22,87.2729,1
20271,62312,2013-12-17,132.5779,1
20272,66970,2014-02-24,104.4004,1
20273,67229,2014-02-28,44.1779,1
20274,63446,2014-01-02,77.339,1
20275,74638,2014-06-15,147.5065,1
20276,74391,2014-06-07,142.5119,1
20277,57376,2013-10-03,5.514,1
20278,53795,2013-08-03,77.339,1
20279,54490,2013-08-16,159.6394,1
20280,54497,2013-08-16,34.2219,1
20280,66333,2014-02-14,71.7919,2
20281,60444,2013-11-18,1303.8669,1
20282,61539,2013-12-05,41.1834,1
20283,46173,2012-04-07,3953.9884,1
20283,64595,2014-01-19,1918.2579,2
20284,46208,2012-04-12,3953.9884,1
20284,65139,2014-01-28,1933.7058,2
20285,72982,2014-05-15,77.339,1
20286,56723,2013-09-24,87.2729,1
20287,66167,2014-02-11,159.6394,1
20288,70397,2014-04-11,104.4004,1
20289,64750,2014-01-22,77.339,1
20290,55939,2013-09-09,136.9979,1
20291,60756,2013-11-23,1272.6948,1
20292,69682,2014-04-01,132.5779,1
20293,66390,2014-02-15,77.339,1
20294,66281,2014-02-13,132.5779,1
20295,60114,2013-11-13,1297.8004,1
20296,59132,2013-10-30,1265.7554,1
20297,54297,2013-08-12,2725.2836,1
20298,75046,2014-06-28,77.339,1
20299,56158,2013-09-13,62.9519,1
20300,67046,2014-02-25,79.5269,1
20301,58503,2013-10-23,77.339,1
20302,54966,2013-08-24,2708.6865,1
20303,54967,2013-08-24,2776.1136,1
20304,60513,2013-11-19,1293.3804,1
20305,67866,2014-03-08,77.339,1
20306,57268,2013-10-01,77.339,1
20307,59778,2013-11-09,132.5779,1
20308,54619,2013-08-18,77.339,1
20309,74337,2014-06-06,75.6815,1
20310,60514,2013-11-19,1270.1644,1
20311,70964,2014-04-19,132.5779,1
20312,57556,2013-10-06,5.514,1
20313,72149,2014-05-04,104.4004,1
20314,71288,2014-04-24,75.0627,1
20315,60207,2013-11-15,146.9319,1
20316,53354,2013-07-29,44.1779,1
20317,55144,2013-08-28,65.1729,1
20318,47112,2012-07-05,2288.9187,1
20318,69303,2014-03-29,1293.3804,2
20319,60175,2013-11-14,1276.8054,1
20320,59701,2013-11-07,1276.8054,1
20321,59896,2013-11-10,1276.8054,1
20322,73889,2014-05-27,77.339,1
20323,54800,2013-08-21,2754.0136,1
20324,55219,2013-08-29,2810.5012,1
20325,69749,2014-04-02,87.2729,1
20326,56926,2013-09-28,142.5119,1
20327,58216,2013-10-18,77.339,1
20328,64482,2014-01-18,132.5779,1
20329,68975,2014-03-25,77.339,1
20330,74234,2014-06-02,79.5048,1
20331,58862,2013-10-29,147.5065,1
20332,66168,2014-02-11,87.2729,1
20333,70837,2014-04-17,77.339,1
20334,52693,2013-07-16,77.339,1
20335,66904,2014-02-23,77.339,1
20336,73134,2014-05-17,77.339,1
20337,53854,2013-08-04,2709.8357,1
20338,68842,2014-03-23,136.9979,1
20339,55130,2013-08-27,2793.8047,1
20340,55437,2013-08-31,2699.9018,1
20341,62971,2013-12-28,62.9519,1
20342,67921,2014-03-09,87.2729,1
20343,52343,2013-07-09,77.339,1
20344,54057,2013-08-08,132.5779,1
20345,56103,2013-09-12,2785.5172,1
20346,56523,2013-09-20,2834.2366,1
20347,56524,2013-09-20,2699.9018,1
20348,55910,2013-09-08,2775.0086,1
20349,61505,2013-12-04,77.339,1
20350,47332,2012-07-29,2288.9187,1
20350,70366,2014-04-10,1276.8054,2
20351,66721,2014-02-20,132.5779,1
20352,56292,2013-09-16,87.2729,1
20353,56453,2013-09-19,87.2729,1
20354,58741,2013-10-27,35.6031,1
20355,67598,2014-03-04,87.2729,1
20356,73133,2014-05-17,87.2729,1
20357,60537,2013-11-20,77.339,1
20358,57393,2013-10-03,136.9979,1
20359,59669,2013-11-07,87.2729,1
20360,64749,2014-01-22,87.2729,1
20361,52742,2013-07-17,77.339,1
20362,70542,2014-04-13,77.339,1
20363,70541,2014-04-13,159.6394,1
20364,73595,2014-05-23,87.2729,1
20365,75043,2014-06-28,77.339,1
20366,53261,2013-07-27,77.339,1
20367,72019,2014-05-02,142.5119,1
20368,57553,2013-10-06,77.339,1
20369,57648,2013-10-08,71.7919,1
20370,57649,2013-10-08,55.2169,1
20371,60244,2013-11-15,1297.8004,1
20372,60031,2013-11-12,1308.8283,1
20373,47646,2012-08-28,2288.9187,1
20373,70367,2014-04-10,1276.8054,2
20374,59200,2013-10-31,1238.1415,1
20375,47794,2012-09-09,2288.9187,1
20375,70142,2014-04-07,2615.4908,2
20376,56834,2013-09-26,2735.9248,1
20377,58754,2013-10-27,2699.9018,1
20378,52798,2013-07-18,132.5779,1
20379,63646,2014-01-05,136.9979,1
20380,56564,2013-09-21,8.0444,1
20381,69681,2014-04-01,77.339,1
20382,57225,2013-09-30,2742.8642,1
20383,69188,2014-03-28,104.4004,1
20384,58608,2013-10-25,142.5119,1
20385,58058,2013-10-15,2793.8047,1
20386,57664,2013-10-08,2742.8642,1
20387,61648,2013-12-06,1320.4419,1
20388,65697,2014-02-04,11.039,1
20389,70044,2014-04-06,25.3377,1
20390,64915,2014-01-25,16.5529,1
20391,52430,2013-07-11,26.4869,1
20392,69334,2014-03-30,147.4844,1
20393,74389,2014-06-07,16.5529,1
20394,61478,2013-12-03,1280.0983,1
20395,62151,2013-12-14,1303.8669,1
20396,67597,2014-03-04,77.339,1
20397,68491,2014-03-18,86.7204,1
20398,59776,2013-11-09,76.2119,1
20399,62575,2013-12-21,1308.8283,1
20400,61649,2013-12-06,1238.1415,1
20401,62686,2013-12-23,1308.8283,1
20402,60255,2013-11-16,5.514,1
20403,73797,2014-05-26,8.0444,1
20404,74554,2014-06-13,138.114,1
20405,58234,2013-10-18,2832.5018,1
20406,65956,2014-02-08,66.2779,1
20407,64181,2014-01-14,5.514,1
20408,65518,2014-02-01,77.3169,1
20409,64267,2014-01-15,16.5529,1
20410,55988,2013-09-10,55.2169,1
20411,57981,2013-10-14,76.7644,1
20412,57515,2013-10-05,2793.8047,1
20413,54903,2013-08-23,55.2169,1
20414,68177,2014-03-13,86.7204,1
20415,64117,2014-01-13,15.4479,1
20416,46135,2012-04-02,3953.9884,1
20416,53440,2013-07-30,596.689,2
20417,56341,2013-09-17,75.1069,1
20418,46292,2012-04-23,3953.9884,1
20418,53331,2013-07-28,695.0119,2
20419,55818,2013-09-07,5.514,1
20420,46129,2012-04-01,3953.9884,1
20420,53863,2013-08-04,612.1369,2
20421,57714,2013-10-09,131.4619,1
20422,61780,2013-12-08,1253.5894,1
20423,46242,2012-04-16,3953.9884,1
20423,54805,2013-08-21,662.4144,2
20424,46152,2012-04-04,3953.9884,1
20424,54515,2013-08-16,612.1369,2
20425,46266,2012-04-20,3953.9884,1
20425,53864,2013-08-04,596.689,2
20426,46136,2012-04-02,3953.9884,1
20426,54137,2013-08-09,620.4354,2
20427,46307,2012-04-26,3953.9884,1
20427,64593,2014-01-19,1918.2579,2
20428,74755,2014-06-19,33.139,1
20429,46215,2012-04-13,3953.9884,1
20429,65138,2014-01-28,1988.4254,2
20430,46188,2012-04-10,3953.9884,1
20430,62859,2013-12-26,2738.5657,2
20431,67102,2014-02-26,16.5529,1
20432,70268,2014-04-09,16.5529,1
20433,72604,2014-05-10,82.2783,1
20434,61650,2013-12-06,1293.3804,1
20435,62257,2013-12-16,55.2169,1
20436,63112,2013-12-30,1253.5894,1
20437,62015,2013-12-12,1276.8054,1
20438,56043,2013-09-11,77.3169,1
20439,53259,2013-07-27,16.5529,1
20440,58659,2013-10-26,11.039,1
20441,64919,2014-01-25,44.1779,1
20442,58056,2013-10-15,2742.8642,1
20443,67716,2014-03-06,43.6144,1
20444,46318,2012-04-28,3953.9884,1
20444,62671,2013-12-23,2770.5886,2
20445,46262,2012-04-19,3953.9884,1
20445,62672,2013-12-23,2762.9862,2
20446,46117,2012-03-30,3953.9884,1
20446,62382,2013-12-18,2708.6865,2
20447,46124,2012-03-31,3953.9884,1
20447,62860,2013-12-26,2715.3497,2
20448,46267,2012-04-20,3953.9884,1
20448,61773,2013-12-08,2725.2836,2
20449,61877,2013-12-10,11.039,1
20450,46275,2012-04-21,3953.9884,1
20450,61907,2013-12-10,2699.9018,2
20451,46255,2012-04-18,3953.9884,1
20451,62273,2013-12-16,2735.9248,2
20452,46300,2012-04-24,3953.9884,1
