SalesOrderID,OrderDate,CustomerID,TotalDue,DenseTotalDueRank
49971,2013-03-07,15208,2264.2536,3066
49980,2013-03-08,15027,2264.2536,3066
49981,2013-03-08,15032,2264.2536,3066
49985,2013-03-09,11339,2264.2536,3066
49986,2013-03-09,21582,2264.2536,3066
49987,2013-03-09,15204,2264.2536,3066
49988,2013-03-09,15120,2264.2536,3066
49989,2013-03-09,15130,2264.2536,3066
49992,2013-03-10,27240,2264.2536,3066
49996,2013-03-10,12735,2264.2536,3066
49998,2013-03-10,12808,2264.2536,3066
50011,2013-03-12,27232,2264.2536,3066
50012,2013-03-12,27255,2264.2536,3066
50020,2013-03-12,12738,2264.2536,3066
50021,2013-03-12,12839,2264.2536,3066
50022,2013-03-12,12712,2264.2536,3066
50060,2013-03-16,15151,2264.2536,3066
50065,2013-03-16,15044,2264.2536,3066
50070,2013-03-17,12624,2264.2536,3066
50071,2013-03-17,12853,2264.2536,3066
50072,2013-03-17,15036,2264.2536,3066
50084,2013-03-18,12548,2264.2536,3066
50087,2013-03-19,21613,2264.2536,3066
50095,2013-03-19,15178,2264.2536,3066
50107,2013-03-22,27254,2264.2536,3066
50113,2013-03-23,27235,2264.2536,3066
50125,2013-03-23,15209,2264.2536,3066
50133,2013-03-24,11345,2264.2536,3066
50143,2013-03-25,27205,2264.2536,3066
50156,2013-03-26,15038,2264.2536,3066
50184,2013-03-29,11340,2264.2536,3066
50185,2013-03-29,12657,2264.2536,3066
50187,2013-03-29,15150,2264.2536,3066
50334,2013-03-30,15595,2264.2536,3066
50336,2013-03-31,27449,2264.2536,3066
50337,2013-03-31,21652,2264.2536,3066
50342,2013-03-31,27425,2264.2536,3066
50362,2013-04-02,27292,2264.2536,3066
50363,2013-04-02,27263,2264.2536,3066
50368,2013-04-02,15265,2264.2536,3066
50372,2013-04-03,27440,2264.2536,3066
50373,2013-04-03,27260,2264.2536,3066
50379,2013-04-03,13251,2264.2536,3066
50382,2013-04-03,15591,2264.2536,3066
50389,2013-04-04,12813,2264.2536,3066
50396,2013-04-04,15439,2264.2536,3066
50397,2013-04-04,15588,2264.2536,3066
50398,2013-04-04,15645,2264.2536,3066
50402,2013-04-05,21622,2264.2536,3066
50404,2013-04-05,11382,2264.2536,3066
50406,2013-04-05,15229,2264.2536,3066
50412,2013-04-06,27268,2264.2536,3066
50416,2013-04-06,11406,2264.2536,3066
50417,2013-04-06,11417,2264.2536,3066
50421,2013-04-06,15724,2264.2536,3066
50425,2013-04-07,27421,2264.2536,3066
50437,2013-04-08,15647,2264.2536,3066
50439,2013-04-09,21618,2264.2536,3066
50443,2013-04-09,11416,2264.2536,3066
50447,2013-04-09,15726,2264.2536,3066
50448,2013-04-09,15219,2264.2536,3066
50451,2013-04-10,27272,2264.2536,3066
50452,2013-04-10,27280,2264.2536,3066
50456,2013-04-10,15723,2264.2536,3066
50457,2013-04-10,15227,2264.2536,3066
50472,2013-04-12,27288,2264.2536,3066
50474,2013-04-12,27269,2264.2536,3066
50485,2013-04-13,27446,2264.2536,3066
50489,2013-04-13,15717,2264.2536,3066
50493,2013-04-14,27453,2264.2536,3066
50505,2013-04-15,11410,2264.2536,3066
50513,2013-04-17,12825,2264.2536,3066
50515,2013-04-17,15215,2264.2536,3066
50516,2013-04-17,15646,2264.2536,3066
50523,2013-04-18,12860,2264.2536,3066
50529,2013-04-19,27295,2264.2536,3066
50533,2013-04-19,11409,2264.2536,3066
50538,2013-04-20,21614,2264.2536,3066
50539,2013-04-20,27261,2264.2536,3066
50541,2013-04-20,12806,2264.2536,3066
50544,2013-04-20,15722,2264.2536,3066
50557,2013-04-21,12861,2264.2536,3066
50558,2013-04-21,12816,2264.2536,3066
50559,2013-04-21,15228,2264.2536,3066
50560,2013-04-21,15716,2264.2536,3066
50564,2013-04-22,27424,2264.2536,3066
50565,2013-04-22,27439,2264.2536,3066
50566,2013-04-22,21621,2264.2536,3066
50574,2013-04-22,15267,2264.2536,3066
50584,2013-04-23,15585,2264.2536,3066
50587,2013-04-24,27262,2264.2536,3066
50588,2013-04-24,27274,2264.2536,3066
50589,2013-04-24,27276,2264.2536,3066
50591,2013-04-24,11425,2264.2536,3066
50594,2013-04-24,15601,2264.2536,3066
50596,2013-04-25,27416,2264.2536,3066
50597,2013-04-25,21629,2264.2536,3066
50602,2013-04-25,15719,2264.2536,3066
50603,2013-04-25,15576,2264.2536,3066
50611,2013-04-26,15220,2264.2536,3066
50612,2013-04-26,15590,2264.2536,3066
50613,2013-04-26,15596,2264.2536,3066
50618,2013-04-27,27431,2264.2536,3066
50634,2013-04-28,15218,2264.2536,3066
50644,2013-04-29,27275,2264.2536,3066
50650,2013-04-29,12747,2264.2536,3066
50655,2013-04-29,15582,2264.2536,3066
50768,2013-04-30,16176,2264.2536,3066
50775,2013-05-01,27553,2264.2536,3066
50781,2013-05-01,13561,2264.2536,3066
50782,2013-05-01,11587,2264.2536,3066
50783,2013-05-01,11588,2264.2536,3066
50787,2013-05-01,15800,2264.2536,3066
50800,2013-05-03,11590,2264.2536,3066
50803,2013-05-03,15789,2264.2536,3066
50807,2013-05-04,11433,2264.2536,3066
50813,2013-05-04,13255,2264.2536,3066
50820,2013-05-05,15808,2264.2536,3066
50822,2013-05-05,16031,2264.2536,3066
50828,2013-05-06,13551,2264.2536,3066
50836,2013-05-07,27535,2264.2536,3066
50843,2013-05-07,12852,2264.2536,3066
50849,2013-05-07,16026,2264.2536,3066
50850,2013-05-07,16155,2264.2536,3066
50852,2013-05-07,15831,2264.2536,3066
50854,2013-05-08,27551,2264.2536,3066
50855,2013-05-08,27558,2264.2536,3066
50857,2013-05-08,16158,2264.2536,3066
50865,2013-05-09,11582,2264.2536,3066
50875,2013-05-10,12829,2264.2536,3066
50878,2013-05-10,15733,2264.2536,3066
50884,2013-05-11,27543,2264.2536,3066
50892,2013-05-11,15753,2264.2536,3066
50894,2013-05-11,16160,2264.2536,3066
50895,2013-05-12,27555,2264.2536,3066
50908,2013-05-13,13254,2264.2536,3066
50940,2013-05-16,13408,2264.2536,3066
50943,2013-05-16,15784,2264.2536,3066
50944,2013-05-16,16169,2264.2536,3066
50954,2013-05-17,16161,2264.2536,3066
50963,2013-05-18,13404,2264.2536,3066
50970,2013-05-19,27574,2264.2536,3066
50976,2013-05-19,15793,2264.2536,3066
50979,2013-05-20,27459,2264.2536,3066
50988,2013-05-20,16164,2264.2536,3066
50995,2013-05-21,27523,2264.2536,3066
51001,2013-05-22,27467,2264.2536,3066
51010,2013-05-23,27546,2264.2536,3066
51013,2013-05-23,11577,2264.2536,3066
51019,2013-05-23,15767,2264.2536,3066
51023,2013-05-24,13517,2264.2536,3066
51027,2013-05-24,15765,2264.2536,3066
51030,2013-05-25,27524,2264.2536,3066
51031,2013-05-25,13562,2264.2536,3066
51033,2013-05-25,16339,2264.2536,3066
51038,2013-05-26,27559,2264.2536,3066
51045,2013-05-26,12833,2264.2536,3066
51047,2013-05-26,15755,2264.2536,3066
51049,2013-05-26,15802,2264.2536,3066
51064,2013-05-28,27521,2264.2536,3066
51065,2013-05-28,27539,2264.2536,3066
51066,2013-05-28,27556,2264.2536,3066
51068,2013-05-28,15801,2264.2536,3066
51069,2013-05-28,16180,2264.2536,3066
51071,2013-05-29,21655,2264.2536,3066
51074,2013-05-29,13407,2264.2536,3066
51078,2013-05-29,15786,2264.2536,3066
51079,2013-05-29,16156,2264.2536,3066
50735,2013-04-30,29730,2263.1976,3067
50744,2013-04-30,29568,2260.983,3068
48013,2012-09-30,29569,2257.2249,3069
51696,2013-06-30,29986,2257.041,3070
48366,2012-10-30,29982,2229.6446,3071
71914,2014-05-01,29676,2212.2266,3072
69484,2014-03-31,29991,2210.6752,3073
53572,2013-07-31,30053,2209.8762,3074
63242,2013-12-31,29985,2205.2866,3075
55298,2013-08-30,29623,2194.914,3076
71891,2014-05-01,30053,2182.6819,3077
51859,2013-06-30,29936,2168.2888,3078
58991,2013-10-30,30033,2162.8364,3079
69524,2014-03-31,29719,2160.866,3080
53498,2013-07-31,29529,2160.1078,3081
67335,2014-03-01,29826,2155.1324,3082
50677,2013-04-30,30007,2150.611,3083
53608,2013-07-31,29812,2147.1679,3084
71846,2014-05-01,30102,2142.0401,3085
48790,2012-11-30,30104,2138.2582,3086
53611,2013-07-31,29635,2135.2196,3087
51747,2013-06-30,30060,2128.3633,3088
49128,2012-12-31,29554,2115.9522,3089
50201,2013-03-30,29554,2115.9522,3089
49150,2012-12-31,29588,2114.012,3090
63258,2013-12-31,30061,2112.2094,3091
61201,2013-11-30,29654,2111.7451,3092
71899,2014-05-01,29568,2109.8524,3093
57106,2013-09-30,30085,2101.7183,3094
58756,2013-10-27,17144,2089.8423,3095
59150,2013-10-31,17824,2089.8423,3095
68623,2014-03-19,18011,2089.8423,3095
68866,2014-03-23,21980,2089.8423,3095
74086,2014-05-29,14730,2087.3119,3096
50680,2013-04-30,29530,2083.3668,3097
49042,2012-12-31,30115,2069.7699,3098
59022,2013-10-30,30053,2067.5746,3099
49478,2013-01-28,29696,2066.2437,3100
51817,2013-06-30,29845,2053.8436,3101
71861,2014-05-01,29775,2053.8436,3101
56313,2013-09-16,16973,2053.0016,3102
69473,2014-03-31,30054,2049.7675,3103
69502,2014-03-31,29846,2047.8589,3104
65879,2014-02-07,17973,2046.7473,3105
58947,2013-10-30,29537,2041.0494,3106
51119,2013-05-30,29694,2040.1407,3107
53604,2013-07-31,29676,2039.4821,3108
67323,2014-03-01,29837,2036.9284,3109
63260,2013-12-31,29845,2032.427,3110
59630,2013-11-06,23410,2027.6419,3111
72825,2014-05-13,24597,2019.8737,3112
60899,2013-11-26,11423,2011.0448,3113
72718,2014-05-11,19294,2011.0448,3113
48379,2012-10-30,29635,2006.6488,3114
62587,2013-12-22,15710,2005.5198,3115
51271,2013-06-05,16944,2000.5583,3116
73248,2014-05-18,18804,2000.5583,3116
73491,2014-05-21,18858,2000.5583,3116
54416,2013-08-14,16890,1998.3373,3117
63537,2014-01-03,23593,1998.3373,3117
55271,2013-08-30,29826,1993.0757,3118
68622,2014-03-19,25479,1988.9448,3119
57576,2013-10-06,17039,1988.4254,3120
65138,2014-01-28,20429,1988.4254,3120
69715,2014-04-01,18801,1988.4254,3120
54923,2013-08-23,22951,1987.8508,3121
57940,2013-10-13,19592,1987.8508,3121
59827,2013-11-09,13084,1987.8508,3121
70149,2014-04-07,22909,1987.8508,3121
54575,2013-08-17,18739,1981.7844,3122
56649,2013-09-23,24723,1981.7844,3122
59504,2013-11-05,17775,1981.7844,3122
64508,2014-01-18,23653,1981.7844,3122
66494,2014-02-16,18121,1981.7844,3122
71618,2014-04-28,18802,1981.7844,3122
53439,2013-07-30,14010,1977.9169,3123
56522,2013-09-20,16949,1977.9169,3123
70727,2014-04-15,22178,1977.9169,3123
71767,2014-04-30,17865,1977.9169,3123
72129,2014-05-04,22942,1977.9169,3123
72942,2014-05-14,15923,1977.9169,3123
60024,2013-11-12,15014,1977.3423,3124
64594,2014-01-19,23544,1977.3423,3124
71343,2014-04-24,18565,1977.3423,3124
72180,2014-05-04,18092,1977.3423,3124
71604,2014-04-28,24381,1976.8008,3125
51344,2013-06-09,16793,1976.7898,3126
51465,2013-06-17,16794,1973.4969,3127
55438,2013-08-31,16976,1973.4969,3127
57415,2013-10-03,14134,1973.4969,3127
64124,2014-01-13,22309,1973.4969,3127
64248,2014-01-15,25498,1973.4969,3127
64659,2014-01-20,21192,1973.4969,3127
66315,2014-02-13,18049,1973.4969,3127
66700,2014-02-20,25651,1973.4969,3127
68261,2014-03-14,14267,1973.4969,3127
69023,2014-03-25,18010,1973.4969,3127
70863,2014-04-17,17595,1973.4969,3127
70865,2014-04-17,18609,1973.4969,3127
72057,2014-05-02,18806,1973.4969,3127
53451,2013-07-31,30031,1973.1577,3128
60695,2013-11-22,17464,1972.3808,3129
64658,2014-01-20,15037,1972.3808,3129
72505,2014-05-08,18998,1972.3808,3129
72702,2014-05-11,24598,1972.3808,3129
71775,2014-05-01,30031,1971.5182,3130
51442,2013-06-15,20834,1971.2758,3131
51620,2013-06-26,21040,1971.2758,3131
58140,2013-10-17,21104,1971.2758,3131
62291,2013-12-17,26379,1971.2758,3131
71603,2014-04-28,24364,1971.2758,3131
72179,2014-05-04,18982,1971.2758,3131
43854,2011-07-01,29988,1970.036,3132
44510,2011-10-01,29728,1970.036,3132
44546,2011-10-01,30022,1970.036,3132
56260,2013-09-15,19557,1966.8669,3133
51637,2013-06-27,24102,1966.3144,3134
52457,2013-07-11,18701,1966.3144,3134
59571,2013-11-05,17389,1966.3144,3134
61325,2013-12-01,21683,1966.3144,3134
64466,2014-01-18,17897,1966.3144,3134
65454,2014-01-31,17945,1966.3144,3134
66192,2014-02-11,23661,1966.3144,3134
70444,2014-04-11,17691,1966.3144,3134
70917,2014-04-18,24459,1966.3144,3134
72574,2014-05-09,19357,1966.3144,3134
72851,2014-05-14,22939,1966.3144,3134
72936,2014-05-14,18865,1966.3144,3134
73706,2014-05-24,19319,1966.3144,3134
58452,2013-10-22,17127,1965.2094,3135
65452,2014-01-31,22429,1964.6348,3136
65866,2014-02-06,17860,1964.6348,3136
51513,2013-06-20,16570,1962.4469,3137
56052,2013-09-11,20667,1962.4469,3137
57727,2013-10-09,17024,1962.4469,3137
61041,2013-11-28,17752,1962.4469,3137
68826,2014-03-23,25461,1962.4469,3137
70587,2014-04-13,18654,1962.4469,3137
53297,2013-07-28,20848,1961.8944,3138
56581,2013-09-21,16924,1961.8944,3138
60684,2013-11-22,23408,1961.8944,3138
63990,2014-01-10,17600,1961.8944,3138
64796,2014-01-23,26386,1961.8944,3138
65017,2014-01-26,17148,1961.8944,3138
65667,2014-02-03,15043,1961.8944,3138
66017,2014-02-09,22503,1961.8944,3138
66693,2014-02-19,18084,1961.8944,3138
67137,2014-02-26,21160,1961.8944,3138
68393,2014-03-16,18440,1961.8944,3138
68398,2014-03-16,22520,1961.8944,3138
68461,2014-03-17,18366,1961.8944,3138
68944,2014-03-24,18430,1961.8944,3138
70941,2014-04-19,22536,1961.8944,3138
71014,2014-04-19,18596,1961.8944,3138
71426,2014-04-26,22611,1961.8944,3138
71482,2014-04-26,18792,1961.8944,3138
73707,2014-05-24,26404,1961.8944,3138
73778,2014-05-25,22634,1961.8944,3138
73935,2014-05-27,27319,1961.8944,3138
56365,2013-09-17,23106,1960.7673,3139
54437,2013-08-15,20850,1960.2148,3140
54983,2013-08-25,17741,1960.2148,3140
59756,2013-11-08,17463,1960.2148,3140
70088,2014-04-06,26353,1960.2148,3140
71915,2014-05-01,29638,1957.2993,3141
50239,2013-03-30,29780,1956.8328,3142
67264,2014-03-01,29602,1956.5124,3143
53047,2013-07-23,16887,1955.8058,3144
58079,2013-10-16,25306,1955.8058,3144
61906,2013-12-10,23425,1955.8058,3144
72252,2014-05-05,22935,1955.8058,3144
51467,2013-06-17,16805,1954.7008,3145
54109,2013-08-09,17109,1954.7008,3145
61278,2013-11-30,22308,1954.7008,3145
61772,2013-12-08,23436,1954.7008,3145
62516,2013-12-20,20241,1954.7008,3145
70864,2014-04-17,18589,1954.7008,3145
71834,2014-05-01,29839,1953.5803,3146
51486,2013-06-18,16798,1950.2808,3147
51605,2013-06-25,21056,1950.2808,3147
51661,2013-06-28,20837,1950.2808,3147
53910,2013-08-05,14128,1950.2808,3147
54639,2013-08-18,20664,1950.2808,3147
55953,2013-09-09,16925,1950.2808,3147
56944,2013-09-28,14130,1950.2808,3147
59147,2013-10-31,21036,1950.2808,3147
59826,2013-11-09,23486,1950.2808,3147
60228,2013-11-15,17154,1950.2808,3147
60415,2013-11-18,17150,1950.2808,3147
60491,2013-11-19,17261,1950.2808,3147
61091,2013-11-28,17465,1950.2808,3147
61792,2013-12-09,25462,1950.2808,3147
61918,2013-12-10,17116,1950.2808,3147
62407,2013-12-19,17898,1950.2808,3147
62640,2013-12-23,25492,1950.2808,3147
62929,2013-12-27,23421,1950.2808,3147
63698,2014-01-06,22416,1950.2808,3147
64039,2014-01-11,21189,1950.2808,3147
64861,2014-01-24,17932,1950.2808,3147
65405,2014-01-30,22433,1950.2808,3147
65620,2014-02-02,17345,1950.2808,3147
66079,2014-02-10,25737,1950.2808,3147
67198,2014-02-27,18085,1950.2808,3147
68194,2014-03-13,14272,1950.2808,3147
68518,2014-03-18,24304,1950.2808,3147
68665,2014-03-20,24283,1950.2808,3147
70248,2014-04-09,19289,1950.2808,3147
70648,2014-04-14,24368,1950.2808,3147
70830,2014-04-17,26231,1950.2808,3147
71013,2014-04-19,18762,1950.2808,3147
71197,2014-04-22,21996,1950.2808,3147
72575,2014-05-09,26984,1950.2808,3147
73013,2014-05-15,22936,1950.2808,3147
73088,2014-05-16,19119,1950.2808,3147
73492,2014-05-21,19387,1950.2808,3147
73642,2014-05-24,22958,1950.2808,3147
73705,2014-05-24,19003,1950.2808,3147
73777,2014-05-25,19296,1950.2808,3147
73932,2014-05-27,19146,1950.2808,3147
74018,2014-05-28,19276,1950.2808,3147
74084,2014-05-29,19004,1950.2808,3147
74085,2014-05-29,19112,1950.2808,3147
51225,2013-06-02,20982,1949.1869,3148
51311,2013-06-07,22940,1949.1869,3148
53705,2013-08-01,16897,1949.1869,3148
54022,2013-08-07,16894,1949.1869,3148
56276,2013-09-16,20852,1949.1869,3148
58275,2013-10-19,16997,1949.1869,3148
58329,2013-10-20,17028,1949.1869,3148
58686,2013-10-26,23119,1949.1869,3148
58883,2013-10-29,17022,1949.1869,3148
61651,2013-12-06,17143,1949.1869,3148
61860,2013-12-10,22302,1949.1869,3148
63616,2014-01-04,17662,1949.1869,3148
63744,2014-01-06,17615,1949.1869,3148
64115,2014-01-13,25602,1949.1869,3148
64446,2014-01-17,17571,1949.1869,3148
65006,2014-01-26,23649,1949.1869,3148
65676,2014-02-03,17388,1949.1869,3148
67502,2014-03-03,26352,1949.1869,3148
67624,2014-03-04,24305,1949.1869,3148
67641,2014-03-04,22510,1949.1869,3148
67686,2014-03-05,24303,1949.1869,3148
68337,2014-03-15,18373,1949.1869,3148
68516,2014-03-18,23665,1949.1869,3148
69848,2014-04-03,24377,1949.1869,3148
70663,2014-04-14,21289,1949.1869,3148
71347,2014-04-24,19283,1949.1869,3148
72272,2014-05-06,12128,1949.1869,3148
73321,2014-05-19,21293,1949.1869,3148
73690,2014-05-24,24475,1949.1869,3148
52717,2013-07-16,14011,1945.3194,3149
54236,2013-08-11,14127,1945.3194,3149
54700,2013-08-19,16895,1945.3194,3149
57349,2013-10-02,17043,1945.3194,3149
58393,2013-10-21,16764,1945.3194,3149
58678,2013-10-26,17040,1945.3194,3149
59459,2013-11-04,20216,1945.3194,3149
60115,2013-11-13,17384,1945.3194,3149
61090,2013-11-28,16955,1945.3194,3149
64291,2014-01-15,17667,1945.3194,3149
65870,2014-02-06,17869,1945.3194,3149
67568,2014-03-03,18318,1945.3194,3149
67759,2014-03-06,18502,1945.3194,3149
67953,2014-03-09,18414,1945.3194,3149
70931,2014-04-18,18597,1945.3194,3149
71342,2014-04-24,18638,1945.3194,3149
72347,2014-05-06,19008,1945.3194,3149
72413,2014-05-07,22987,1945.3194,3149
72489,2014-05-08,16025,1945.3194,3149
72931,2014-05-14,18372,1945.3194,3149
51458,2013-06-16,16803,1944.7669,3150
54438,2013-08-15,17095,1944.7669,3150
56133,2013-09-13,11249,1944.7669,3150
58059,2013-10-15,16984,1944.7669,3150
58357,2013-10-21,17761,1944.7669,3150
58485,2013-10-23,20869,1944.7669,3150
58757,2013-10-27,17029,1944.7669,3150
59643,2013-11-06,17361,1944.7669,3150
60257,2013-11-16,21053,1944.7669,3150
60774,2013-11-24,25307,1944.7669,3150
62176,2013-12-15,17873,1944.7669,3150
65148,2014-01-28,20706,1944.7669,3150
67853,2014-03-08,18008,1944.7669,3150
68102,2014-03-12,25751,1944.7669,3150
68732,2014-03-21,18344,1944.7669,3150
69069,2014-03-26,23664,1944.7669,3150
69101,2014-03-27,18045,1944.7669,3150
69102,2014-03-27,17952,1944.7669,3150
70082,2014-04-06,18780,1944.7669,3150
70927,2014-04-18,17654,1944.7669,3150
71987,2014-05-01,18868,1944.7669,3150
71992,2014-05-01,19329,1944.7669,3150
72838,2014-05-13,26957,1944.7669,3150
73861,2014-05-26,19297,1944.7669,3150
52730,2013-07-17,20838,1943.6398,3151
65397,2014-01-30,26398,1943.6398,3151
50269,2013-03-30,30028,1943.4035,3152
48039,2012-09-30,29830,1942.5688,3153
51803,2013-06-30,29777,1940.2551,3154
51280,2013-06-05,18468,1939.2529,3155
51302,2013-06-07,16569,1939.2529,3155
52120,2013-07-05,22693,1939.2529,3155
52450,2013-07-11,16888,1939.2529,3155
52729,2013-07-17,23758,1939.2529,3155
52890,2013-07-20,24206,1939.2529,3155
52891,2013-07-20,24103,1939.2529,3155
53330,2013-07-28,18702,1939.2529,3155
54176,2013-08-10,18729,1939.2529,3155
54704,2013-08-19,18722,1939.2529,3155
55174,2013-08-28,18721,1939.2529,3155
55395,2013-08-31,17742,1939.2529,3155
56101,2013-09-12,16970,1939.2529,3155
56102,2013-09-12,16972,1939.2529,3155
56839,2013-09-26,23116,1939.2529,3155
57229,2013-09-30,19563,1939.2529,3155
57435,2013-10-04,21106,1939.2529,3155
57701,2013-10-09,17762,1939.2529,3155
57734,2013-10-09,14132,1939.2529,3155
57936,2013-10-13,16921,1939.2529,3155
58454,2013-10-22,14088,1939.2529,3155
59201,2013-10-31,17443,1939.2529,3155
59251,2013-11-01,20211,1939.2529,3155
59458,2013-11-04,15015,1939.2529,3155
59502,2013-11-05,21027,1939.2529,3155
59550,2013-11-05,23343,1939.2529,3155
59883,2013-11-10,15029,1939.2529,3155
60189,2013-11-15,17754,1939.2529,3155
60246,2013-11-15,16996,1939.2529,3155
60649,2013-11-22,17789,1939.2529,3155
60696,2013-11-22,20673,1939.2529,3155
60934,2013-11-26,15028,1939.2529,3155
61438,2013-12-03,25444,1939.2529,3155
61522,2013-12-04,23423,1939.2529,3155
61841,2013-12-09,23429,1939.2529,3155
62332,2013-12-17,23538,1939.2529,3155
62670,2013-12-23,20264,1939.2529,3155
62738,2013-12-24,20249,1939.2529,3155
62762,2013-12-25,17827,1939.2529,3155
63406,2014-01-01,23640,1939.2529,3155
63732,2014-01-06,15041,1939.2529,3155
63811,2014-01-07,17617,1939.2529,3155
64066,2014-01-12,11428,1939.2529,3155
64934,2014-01-25,23645,1939.2529,3155
65377,2014-01-29,21228,1939.2529,3155
65453,2014-01-31,25635,1939.2529,3155
65727,2014-02-04,21222,1939.2529,3155
65868,2014-02-06,18098,1939.2529,3155
66504,2014-02-17,24833,1939.2529,3155
66743,2014-02-20,21229,1939.2529,3155
67188,2014-02-27,23658,1939.2529,3155
67357,2014-03-01,17996,1939.2529,3155
67587,2014-03-04,17999,1939.2529,3155
67888,2014-03-08,21979,1939.2529,3155
67899,2014-03-08,18548,1939.2529,3155
67955,2014-03-09,18234,1939.2529,3155
68145,2014-03-12,18371,1939.2529,3155
68387,2014-03-16,21258,1939.2529,3155
68399,2014-03-16,22461,1939.2529,3155
68517,2014-03-18,15439,1939.2529,3155
68606,2014-03-19,21976,1939.2529,3155
68789,2014-03-22,21231,1939.2529,3155
68801,2014-03-22,18431,1939.2529,3155
69716,2014-04-01,14354,1939.2529,3155
70241,2014-04-08,18800,1939.2529,3155
70358,2014-04-10,15646,1939.2529,3155
70509,2014-04-12,21985,1939.2529,3155
70531,2014-04-13,19286,1939.2529,3155
70741,2014-04-15,18684,1939.2529,3155
70873,2014-04-18,22592,1939.2529,3155
71989,2014-05-01,18955,1939.2529,3155
72181,2014-05-04,19315,1939.2529,3155
72414,2014-05-07,16027,1939.2529,3155
72577,2014-05-09,22602,1939.2529,3155
72939,2014-05-14,18999,1939.2529,3155
72941,2014-05-14,19318,1939.2529,3155
72944,2014-05-14,19280,1939.2529,3155
73310,2014-05-19,22926,1939.2529,3155
73475,2014-05-21,16026,1939.2529,3155
73488,2014-05-21,18368,1939.2529,3155
73489,2014-05-21,18854,1939.2529,3155
73859,2014-05-26,19124,1939.2529,3155
65375,2014-01-29,15044,1938.6783,3156
43863,2011-07-01,29764,1935.4159,3157
51182,2013-05-30,22998,1934.8329,3158
51183,2013-05-30,20662,1934.8329,3158
51619,2013-06-26,20832,1934.8329,3158
52678,2013-07-16,17086,1934.8329,3158
52892,2013-07-20,16942,1934.8329,3158
53167,2013-07-25,20663,1934.8329,3158
54326,2013-08-13,24711,1934.8329,3158
54513,2013-08-16,14083,1934.8329,3158
54640,2013-08-18,12765,1934.8329,3158
55075,2013-08-26,16898,1934.8329,3158
55145,2013-08-28,23780,1934.8329,3158
55822,2013-09-07,24718,1934.8329,3158
56893,2013-09-27,20668,1934.8329,3158
57490,2013-10-05,20886,1934.8329,3158
57574,2013-10-06,20672,1934.8329,3158
57666,2013-10-08,17011,1934.8329,3158
57755,2013-10-10,21105,1934.8329,3158
58254,2013-10-19,17646,1934.8329,3158
58623,2013-10-25,17012,1934.8329,3158
58680,2013-10-26,16834,1934.8329,3158
59419,2013-11-04,21044,1934.8329,3158
59992,2013-11-12,21034,1934.8329,3158
60529,2013-11-20,25443,1934.8329,3158
61042,2013-11-28,17773,1934.8329,3158
61439,2013-12-03,21071,1934.8329,3158
61536,2013-12-04,17521,1934.8329,3158
62527,2013-12-20,20702,1934.8329,3158
62763,2013-12-25,17830,1934.8329,3158
62989,2013-12-28,15032,1934.8329,3158
62997,2013-12-28,17034,1934.8329,3158
63056,2013-12-29,17565,1934.8329,3158
64067,2014-01-12,17900,1934.8329,3158
64171,2014-01-13,17596,1934.8329,3158
64373,2014-01-16,17576,1934.8329,3158
64543,2014-01-19,17944,1934.8329,3158
64608,2014-01-19,20707,1934.8329,3158
65855,2014-02-06,21200,1934.8329,3158
65948,2014-02-07,17864,1934.8329,3158
66016,2014-02-09,17947,1934.8329,3158
66071,2014-02-09,18050,1934.8329,3158
66073,2014-02-09,17862,1934.8329,3158
67356,2014-03-01,17987,1934.8329,3158
67403,2014-03-01,18360,1934.8329,3158
67413,2014-03-01,25634,1934.8329,3158
67432,2014-03-02,17989,1934.8329,3158
67637,2014-03-04,18501,1934.8329,3158
67642,2014-03-04,18039,1934.8329,3158
67835,2014-03-07,17586,1934.8329,3158
67952,2014-03-09,18361,1934.8329,3158
68163,2014-03-13,17963,1934.8329,3158
68198,2014-03-13,22460,1934.8329,3158
68617,2014-03-19,18558,1934.8329,3158
68634,2014-03-20,17980,1934.8329,3158
69582,2014-03-31,26827,1934.8329,3158
69794,2014-04-03,22596,1934.8329,3158
70588,2014-04-13,18606,1934.8329,3158
70884,2014-04-18,22535,1934.8329,3158
70957,2014-04-19,19285,1934.8329,3158
71427,2014-04-26,26354,1934.8329,3158
71483,2014-04-26,17655,1934.8329,3158
71549,2014-04-27,18563,1934.8329,3158
71621,2014-04-28,18607,1934.8329,3158
71990,2014-05-01,18118,1934.8329,3158
72056,2014-05-02,18976,1934.8329,3158
72261,2014-05-05,18867,1934.8329,3158
72348,2014-05-06,14732,1934.8329,3158
72349,2014-05-06,19293,1934.8329,3158
72432,2014-05-07,18091,1934.8329,3158
72488,2014-05-08,22988,1934.8329,3158
72504,2014-05-08,18980,1934.8329,3158
72506,2014-05-08,18803,1934.8329,3158
72940,2014-05-14,22605,1934.8329,3158
73087,2014-05-16,19016,1934.8329,3158
73089,2014-05-16,19148,1934.8329,3158
73409,2014-05-20,19117,1934.8329,3158
69082,2014-03-26,17558,1934.2694,3159
69777,2014-04-02,24371,1934.2694,3159
73630,2014-05-23,19313,1934.2694,3159
52205,2013-07-06,18700,1933.7058,3160
56528,2013-09-20,23117,1933.7058,3160
61601,2013-12-06,17831,1933.7058,3160
61852,2013-12-09,17559,1933.7058,3160
65139,2014-01-28,20284,1933.7058,3160
