CustomerID,SalesOrderID,OrderDate,TotalDue,PreviousOrderValue,ChangeFromPreviousOrder
16608,71286,2014-04-24,33.139,79.0959,-45.9569
16609,51971,2013-07-02,93.8698,,
16609,55560,2013-09-03,286.2945,93.8698,192.42470000000003
16610,54262,2013-08-12,36.023,,
16610,55744,2013-09-06,38.6529,36.023,2.6298999999999992
16611,52885,2013-07-20,47.4377,,
16611,71699,2014-04-30,36.023,47.4377,-11.414699999999996
16612,43764,2011-06-16,3953.9884,,
16612,74077,2014-05-29,2563.589,3953.9884,-1390.3994000000002
16613,54772,2013-08-21,38.5535,,
16613,64613,2014-01-20,104.3783,38.5535,65.8248
16614,64960,2014-01-26,42.9624,,
16614,70947,2014-04-19,35.6694,42.9624,-7.292999999999999
16615,55874,2013-09-08,42.9624,,
16615,61099,2013-11-29,62.9408,42.9624,19.9784
16616,43746,2011-06-12,3953.9884,,
16616,72415,2014-05-07,2582.6834,3953.9884,-1371.3050000000003
16617,52165,2013-07-06,77.3169,,
16617,66324,2014-02-14,100.0909,77.3169,22.774
16618,64682,2014-01-21,42.9624,,
16618,72065,2014-05-03,41.1834,42.9624,-1.7790000000000035
16619,54108,2013-08-09,74.687,,
16619,62532,2013-12-21,33.139,74.687,-41.547999999999995
16620,43783,2011-06-20,3953.9884,,
16620,72253,2014-05-05,2560.2519,3953.9884,-1393.7365
16621,65461,2014-01-31,40.432,,
16621,66207,2014-02-12,41.1834,40.432,0.7513999999999967
16622,64121,2014-01-13,40.432,,
16622,74969,2014-06-26,77.3169,40.432,36.8849
16623,43792,2011-06-21,3953.9884,,
16623,72624,2014-05-10,2646.4419,3953.9884,-1307.5465000000004
16624,43703,2011-06-01,3953.9884,,
16624,73763,2014-05-25,2607.7779,3953.9884,-1346.2105000000001
16625,56551,2013-09-21,40.432,,
16625,61433,2013-12-03,49.9681,40.432,9.536099999999998
16626,53627,2013-07-31,40.432,,
16626,58291,2013-10-20,38.6529,40.432,-1.7790999999999997
16627,52781,2013-07-18,33.139,,
16627,61109,2013-11-29,38.5535,33.139,5.414499999999997
16628,66089,2014-02-10,168.623,,
16628,73644,2014-05-24,38.6529,168.623,-129.9701
16629,43731,2011-06-08,3953.9884,,
16629,72774,2014-05-12,2602.264,3953.9884,-1351.7244
16630,43842,2011-06-30,3953.9884,,
16630,72416,2014-05-07,2646.4419,3953.9884,-1307.5465000000004
16631,43744,2011-06-11,3953.9884,,
16631,73692,2014-05-24,2566.1194,3953.9884,-1387.8690000000001
16632,62754,2013-12-25,33.139,,
16632,68347,2014-03-16,42.9624,33.139,9.8234
16633,62479,2013-12-20,79.0959,,
16633,74368,2014-06-07,33.139,79.0959,-45.9569
16634,65565,2014-02-02,38.6529,,
16634,68896,2014-03-24,79.0959,38.6529,40.443
16635,56387,2013-09-18,42.9624,,
16635,74874,2014-06-23,135.2631,42.9624,92.3007
16636,43799,2011-06-22,3953.9884,,
16636,72775,2014-05-12,2601.6894,3953.9884,-1352.299
16637,44052,2011-07-28,3953.9884,,
16637,72708,2014-05-11,2566.1194,3953.9884,-1387.8690000000001
16638,43992,2011-07-15,3953.9884,,
16638,73075,2014-05-16,2647.5358,3953.9884,-1306.4526
16639,43952,2011-07-07,3953.9884,,
16639,73470,2014-05-21,2574.6279,3953.9884,-1379.3605000000002
16640,56381,2013-09-18,77.3169,,
16640,75065,2014-06-29,36.023,77.3169,-41.2939
16641,69218,2014-03-28,2642.5302,,
16642,71583,2014-04-28,44.1779,,
16643,55783,2013-09-06,62.9519,,
16643,57919,2013-10-13,77.339,62.9519,14.387099999999997
16644,62902,2013-12-27,5.514,,
16645,68132,2014-03-12,2604.7944,,
16646,69908,2014-04-04,134.7437,,
16646,73742,2014-05-25,142.5119,134.7437,7.768200000000007
16647,66599,2014-02-18,60.7529,,
16648,72750,2014-05-12,8.0444,,
16649,67614,2014-03-04,50.7748,,
16649,73741,2014-05-25,77.339,50.7748,26.5642
16650,70189,2014-04-08,5.514,,
16651,71379,2014-04-25,15.4479,,
16652,62718,2013-12-24,54.1119,,
16653,68063,2014-03-11,2665.2048,,
16654,53711,2013-08-01,830.2307,,
16654,63793,2014-01-07,2547.0029,830.2307,1716.7721999999999
16655,66287,2014-02-13,44.1779,,
16656,44072,2011-07-31,3953.9884,,
16656,73384,2014-05-20,2598.9158,3953.9884,-1355.0726
16657,43971,2011-07-11,3953.9884,,
16657,72484,2014-05-08,2566.1194,3953.9884,-1387.8690000000001
16658,43958,2011-07-09,3953.9884,,
16658,73074,2014-05-16,2535.964,3953.9884,-1418.0244000000002
16659,43939,2011-07-05,3953.9884,,
16659,72700,2014-05-11,2535.964,3953.9884,-1418.0244000000002
16660,43991,2011-07-15,3953.9884,,
16660,72914,2014-05-14,2563.589,3953.9884,-1390.3994000000002
16661,43925,2011-07-02,3953.9884,,
16661,72701,2014-05-11,2574.6279,3953.9884,-1379.3605000000002
16662,43927,2011-07-03,3953.9884,,
16662,51507,2013-06-19,859.0712,3953.9884,-3094.9172000000003
16663,44024,2011-07-22,3953.9884,,
16663,52660,2013-07-15,987.2844,3953.9884,-2966.704
16664,43981,2011-07-13,3953.9884,,
16664,52014,2013-07-02,883.4254,3953.9884,-3070.563
16665,66645,2014-02-19,47.4377,,
16665,69668,2014-04-01,42.9624,47.4377,-4.475299999999997
16666,52385,2013-07-10,136.9979,,
16666,62847,2013-12-26,90.0133,136.9979,-46.984599999999986
16667,60475,2013-11-19,11.039,,
16667,67653,2014-03-05,11.3152,11.039,0.2762000000000011
16667,69328,2014-03-30,23.7465,11.3152,12.4313
16667,74912,2014-06-23,26.8184,23.7465,3.0718999999999994
16668,56590,2013-09-21,671.7958,,
16669,69892,2014-04-04,5.514,,
16670,58518,2013-10-23,2738.5657,,
16671,72987,2014-05-15,5.514,,
16672,60400,2013-11-18,8.0444,,
16673,61150,2013-11-29,2725.2836,,
16674,56799,2013-09-26,41.1834,,
16674,65336,2014-01-29,42.9624,41.1834,1.7790000000000035
16675,43945,2011-07-06,3953.9884,,
16675,52877,2013-07-19,891.4698,3953.9884,-3062.5186000000003
16676,66664,2014-02-19,15.4479,,
16677,63313,2013-12-31,15.4479,,
16678,54030,2013-08-07,820.2968,,
16678,65000,2014-01-26,2674.0558,820.2968,1853.759
16679,52586,2013-07-14,79.0959,,
16679,55388,2013-08-31,38.6529,79.0959,-40.443
16680,63886,2014-01-09,77.3169,,
16680,68545,2014-03-19,38.5535,77.3169,-38.763400000000004
16681,61098,2013-11-29,35.6694,,
16681,61790,2013-12-09,40.432,35.6694,4.762599999999999
16682,60390,2013-11-18,40.432,,
16682,70379,2014-04-11,33.139,40.432,-7.292999999999999
16683,58841,2013-10-29,41.1834,,
16683,63502,2014-01-03,36.023,41.1834,-5.160399999999996
16684,43970,2011-07-11,3953.9884,,
16684,72062,2014-05-03,640.8669,3953.9884,-3313.1215
16685,43963,2011-07-10,3953.9884,,
16685,72727,2014-05-12,668.4808,3953.9884,-3285.5076
16686,43938,2011-07-05,3953.9884,,
16686,73788,2014-05-26,640.3033,3953.9884,-3313.6851
16687,43946,2011-07-06,3953.9884,,
16687,51479,2013-06-18,2754.0136,3953.9884,-1199.9748
16688,44059,2011-07-29,3953.9884,,
16688,51189,2013-05-31,2765.6272,3953.9884,-1188.3612000000003
16689,64464,2014-01-18,250.2715,,
16689,64612,2014-01-20,70.6869,250.2715,-179.58460000000002
16690,66210,2014-02-12,79.0959,,
16690,67487,2014-03-03,103.3065,79.0959,24.2106
16691,44071,2011-07-31,3953.9884,,
16691,54361,2013-08-13,987.2844,3953.9884,-2966.704
16692,55974,2013-09-10,27.614,,
16692,64305,2014-01-16,6.9394,27.614,-20.6746
16693,44033,2011-07-24,3953.9884,,
16693,51269,2013-06-05,2742.8642,3953.9884,-1211.1242000000002
16694,53071,2013-07-24,43.3381,,
16694,67155,2014-02-27,43.0729,43.3381,-0.2652000000000001
16695,65634,2014-02-03,41.1834,,
16695,69667,2014-04-01,42.9624,41.1834,1.7790000000000035
16696,43951,2011-07-07,3953.9884,,
16696,54028,2013-08-07,1025.9815,3953.9884,-2928.0069000000003
16697,53296,2013-07-28,63.0845,,
16697,67768,2014-03-07,33.139,63.0845,-29.945499999999996
16698,58138,2013-10-17,218.6574,,
16698,74533,2014-06-12,35.6694,218.6574,-182.988
16699,57699,2013-10-09,36.023,,
16699,67150,2014-02-27,38.6529,36.023,2.6298999999999992
16700,60383,2013-11-18,43.0729,,
16700,60847,2013-11-25,59.659,43.0729,16.586100000000002
16701,44019,2011-07-21,3953.9884,,
16701,54759,2013-08-20,937.5594,3953.9884,-3016.429
16702,44034,2011-07-24,3953.9884,,
16702,51300,2013-06-07,2699.9018,3953.9884,-1254.0866
16703,43977,2011-07-12,3953.9884,,
16703,52156,2013-07-06,2776.1136,3953.9884,-1177.8748
16704,60848,2013-11-25,59.659,,
16704,61973,2013-12-12,41.1834,59.659,-18.4756
16705,63948,2014-01-10,38.6529,,
16705,70463,2014-04-12,69.5929,38.6529,30.939999999999998
16706,66837,2014-02-22,69.5929,,
16706,67421,2014-03-02,33.139,69.5929,-36.4539
16707,44035,2011-07-24,3953.9884,,
16707,55796,2013-09-06,883.4254,3953.9884,-3070.563
16708,44025,2011-07-22,3953.9884,,
16708,56785,2013-09-25,915.4594,3953.9884,-3038.5290000000005
16709,62535,2013-12-21,75.1069,,
16709,62756,2013-12-25,83.9469,75.1069,8.840000000000003
16710,61432,2013-12-03,41.1834,,
16710,74035,2014-05-29,59.659,41.1834,18.4756
16711,53990,2013-08-07,69.5929,,
16711,61974,2013-12-12,77.3169,69.5929,7.724000000000004
16712,43947,2011-07-06,3953.9884,,
16712,56258,2013-09-15,927.6254,3953.9884,-3026.3630000000003
16713,44048,2011-07-26,3953.9884,,
16713,52468,2013-07-11,2776.1136,3953.9884,-1177.8748
16714,63580,2014-01-04,71.2394,,
16715,64877,2014-01-24,8.0444,,
16716,55894,2013-09-08,30.8516,,
16717,56033,2013-09-11,42.9624,,
16717,61353,2013-12-01,133.1194,42.9624,90.15700000000001
16717,66526,2014-02-17,82.2783,133.1194,-50.84110000000001
16718,71045,2014-04-20,15.4479,,
16719,68708,2014-03-21,44.1779,,
16720,61338,2013-12-01,44.1779,,
16721,55883,2013-09-08,26.2769,,
16721,74166,2014-05-31,55.2169,26.2769,28.94
16721,74936,2014-06-24,118.1908,55.2169,62.97389999999999
16722,71723,2014-04-30,5.514,,
16723,74899,2014-06-23,8.0444,,
16724,69895,2014-04-04,44.1779,,
16725,72673,2014-05-11,15.4479,,
16726,73976,2014-05-28,8.0444,,
16727,59185,2013-10-31,2708.6865,,
16728,59800,2013-11-09,2699.9018,,
16729,64301,2014-01-16,33.0727,,
16729,68406,2014-03-17,9.934,33.0727,-23.1387
16730,72138,2014-05-04,76.2119,,
16730,74875,2014-06-23,79.5269,76.2119,3.3149999999999977
16731,53788,2013-08-03,93.8808,,
16731,62063,2013-12-13,35.3269,93.8808,-58.55389999999999
16731,70773,2014-04-16,43.0729,35.3269,7.745999999999995
16732,62441,2013-12-19,2708.6865,,
16733,63552,2014-01-04,34.5534,,
16733,63693,2014-01-06,4.409,34.5534,-30.144400000000005
16734,56966,2013-09-29,55.239,,
16734,59907,2013-11-11,87.2729,55.239,32.03390000000001
16735,64703,2014-01-21,65.1729,,
16736,60214,2013-11-15,66.2779,,
16737,66530,2014-02-17,5.514,,
16738,54329,2013-08-13,15.4479,,
16738,58294,2013-10-20,34.2219,15.4479,18.773999999999997
16739,53982,2013-08-07,34.5534,,
16739,69170,2014-03-28,55.239,34.5534,20.685599999999994
16740,43928,2011-07-03,3953.9884,,
16740,52726,2013-07-17,2785.5172,3953.9884,-1168.4712000000004
16741,43932,2011-07-04,3953.9884,,
16741,54760,2013-08-20,2738.5657,3953.9884,-1215.4227
16742,44041,2011-07-25,3953.9884,,
16742,54422,2013-08-14,2725.2836,3953.9884,-1228.7048
16743,43921,2011-07-01,3953.9884,,
16743,55225,2013-08-29,2754.0136,3953.9884,-1199.9748
16744,44006,2011-07-19,3953.9884,,
16744,54096,2013-08-08,2754.0136,3953.9884,-1199.9748
16745,43964,2011-07-10,3953.9884,,
16745,54808,2013-08-21,2699.9018,3953.9884,-1254.0866
16746,53643,2013-07-31,71.2394,,
16747,61301,2013-11-30,2740.3337,,
16748,72608,2014-05-10,65.1729,,
16749,72377,2014-05-07,68.4658,,
16750,54788,2013-08-21,8.0444,,
16751,62510,2013-12-20,2754.0136,,
16752,64422,2014-01-17,2776.1136,,
16753,68718,2014-03-21,2563.589,,
16754,54581,2013-08-17,835.7447,,
16754,63474,2014-01-02,2610.3084,835.7447,1774.5637
16755,68719,2014-03-21,2560.2519,,
16756,68511,2014-03-18,2647.5358,,
16757,74230,2014-06-02,5.514,,
16758,59467,2013-11-04,820.2968,,
16758,64768,2014-01-22,2563.589,820.2968,1743.2921999999999
16759,68977,2014-03-25,8.0444,,
16760,54160,2013-08-10,75.1069,,
16761,66811,2014-02-21,2735.9248,,
16762,66863,2014-02-22,2740.3337,,
16763,56053,2013-09-11,1879.594,,
16764,58393,2013-10-21,1945.3194,,
16765,62969,2013-12-28,5.514,,
16766,70049,2014-04-06,5.514,,
16767,54400,2013-08-14,66.2779,,
16768,74866,2014-06-22,5.514,,
16769,68574,2014-03-19,5.514,,
16770,65928,2014-02-07,2738.5657,,
16771,53201,2013-07-26,36.023,,
16771,53703,2013-08-01,24.2879,36.023,-11.735100000000003
16771,66795,2014-02-21,55.2169,24.2879,30.929000000000002
16772,54446,2013-08-15,16.5529,,
16772,69125,2014-03-27,24.2879,16.5529,7.734999999999999
16772,74513,2014-06-11,134.3349,24.2879,110.047
16773,61751,2013-12-08,15.4479,,
16774,60212,2013-11-15,60.7529,,
16775,66663,2014-02-19,5.514,,
16776,67235,2014-02-28,2699.9018,,
16777,53262,2013-07-27,138.114,,
16778,69286,2014-03-29,2808.1586,,
16779,69060,2014-03-26,2538.4944,,
16780,65764,2014-02-05,60.7529,,
16781,51947,2013-07-01,71.2394,,
16782,68005,2014-03-10,2742.8642,,
16783,71320,2014-04-24,2715.3497,,
16784,57350,2013-10-02,1918.2579,,
16785,67458,2014-03-02,2588.9266,,
16786,69216,2014-03-28,2535.964,,
16787,71518,2014-04-27,44.1779,,
16788,56246,2013-09-15,44.1779,,
16789,73464,2014-05-21,2699.9018,,
16790,73910,2014-05-27,2834.2366,,
16791,58520,2013-10-23,1911.6169,,
16792,51504,2013-06-19,1918.2579,,
16793,51344,2013-06-09,1976.7898,,
16794,51465,2013-06-17,1973.4969,,
16795,71440,2014-04-26,75.0627,,
16796,58155,2013-10-17,60.7529,,
16797,51362,2013-06-10,1914.1473,,
16798,51486,2013-06-18,1950.2808,,
16799,51607,2013-06-25,1879.594,,
16800,60343,2013-11-17,16.5529,,
16800,72038,2014-05-02,26.8184,16.5529,10.2655
16800,74383,2014-06-07,40.432,26.8184,13.613600000000002
16801,66110,2014-02-10,60.7529,,
16802,52903,2013-07-20,15.4479,,
16803,51458,2013-06-16,1944.7669,,
16804,51466,2013-06-17,1909.7384,,
16805,51467,2013-06-17,1954.7008,,
16806,72532,2014-05-09,60.7529,,
16807,51459,2013-06-16,1909.7384,,
16808,66462,2014-02-16,15.4479,,
16809,68495,2014-03-18,15.4479,,
16810,63931,2014-01-09,2566.1194,,
16810,69635,2014-03-31,820.2968,2566.1194,-1745.8226
16811,53435,2013-07-30,1879.594,,
16812,52875,2013-07-19,1918.2579,,
16813,71441,2014-04-26,15.4479,,
16814,52186,2013-07-06,44.1779,,
16815,74543,2014-06-12,5.514,,
16816,74351,2014-06-06,5.514,,
16817,68303,2014-03-15,5.514,,
16818,67940,2014-03-09,2643.0937,,
16819,68325,2014-03-15,2560.2519,,
16820,64712,2014-01-21,2587.3133,,
16820,72711,2014-05-11,968.3447,2587.3133,-1618.9685999999997
16821,48823,2012-12-03,2699.9018,,
16821,59706,2013-11-07,2688.5092,2699.9018,-11.39260000000013
16821,64548,2014-01-19,2591.1808,2688.5092,-97.32839999999987
16822,48150,2012-10-10,2699.9018,,
16822,64071,2014-01-12,2547.0029,2699.9018,-152.89890000000014
16822,66501,2014-02-16,2682.9953,2547.0029,135.9924000000001
16823,48144,2012-10-09,2699.9018,,
16823,64468,2014-01-18,2570.1858,2699.9018,-129.7159999999999
16823,67014,2014-02-24,2732.7092,2570.1858,162.52339999999958
16824,48964,2012-12-21,2410.6266,,
16824,61028,2013-11-27,2644.3313,2410.6266,233.70469999999978
16824,63302,2013-12-31,2612.1869,2644.3313,-32.14439999999968
16825,70968,2014-04-19,67.9023,,
16826,49412,2013-01-24,2410.6266,,
16826,60830,2013-11-24,2698.4432,2410.6266,287.8166000000001
16826,64790,2014-01-23,2574.639,2698.4432,-123.80420000000004
16827,48174,2012-10-14,2699.9018,,
16827,63833,2014-01-08,2612.1758,2699.9018,-87.72600000000011
16827,68930,2014-03-24,2649.8453,2612.1758,37.66949999999997
16828,48179,2012-10-15,2699.9018,,
16828,64802,2014-01-23,2538.4944,2699.9018,-161.40740000000005
16828,68514,2014-03-18,2698.4432,2538.4944,159.94880000000012
16829,48130,2012-10-07,2699.9018,,
16829,64070,2014-01-12,2595.6008,2699.9018,-104.30099999999993
16829,67741,2014-03-06,2644.3313,2595.6008,48.730499999999665
16830,49182,2013-01-01,2699.9018,,
16830,59138,2013-10-30,2649.8453,2699.9018,-50.05650000000014
16830,64803,2014-01-23,2538.4944,2649.8453,-111.35089999999991
16831,48238,2012-10-24,2699.9018,,
16831,64391,2014-01-17,2574.6279,2699.9018,-125.27390000000014
16831,68619,2014-03-19,2688.5092,2574.6279,113.88130000000001
16832,68929,2014-03-24,2618.8058,,
16833,69368,2014-03-30,2590.0758,,
16834,58680,2013-10-26,1934.8329,,
16835,68242,2014-03-14,2535.964,,
16836,64351,2014-01-16,2670.1773,,
16836,73398,2014-05-20,858.9607,2670.1773,-1811.2165999999997
16837,63589,2014-01-04,94.4554,,
16837,73284,2014-05-19,77.339,94.4554,-17.1164
16838,67440,2014-03-02,15.4479,,
16839,68130,2014-03-12,2535.964,,
16840,58560,2013-10-24,132.5779,,
16840,61001,2013-11-27,62.9519,132.5779,-69.626
16841,53310,2013-07-28,77.339,,
16841,58879,2013-10-29,62.9519,77.339,-14.387099999999997
16842,69113,2014-03-27,5.514,,
16843,69274,2014-03-29,99.4169,,
16844,68926,2014-03-24,2618.8169,,
16845,67818,2014-03-07,2630.4194,,
16846,53099,2013-07-24,136.9979,,
16846,56466,2013-09-19,62.9519,136.9979,-74.04599999999999
16847,60144,2013-11-14,146.9319,,
16847,71316,2014-04-24,62.9519,146.9319,-83.98000000000002
16848,52040,2013-07-03,104.4004,,
16848,74840,2014-06-21,34.2219,104.4004,-70.17850000000001
16849,72295,2014-05-06,132.5779,,
16849,74414,2014-06-07,62.9519,132.5779,-69.626
16850,67736,2014-03-06,2602.2529,,
16851,68996,2014-03-25,2618.8058,,
16852,68441,2014-03-17,2658.0444,,
16853,73533,2014-05-22,5.514,,
16854,67737,2014-03-06,2588.9377,,
16855,68507,2014-03-18,79.5269,,
16855,73281,2014-05-19,87.2729,79.5269,7.746000000000009
16856,65113,2014-01-28,15.4479,,
16857,57448,2013-10-04,60.7529,,
16858,72531,2014-05-09,5.514,,
16859,68597,2014-03-19,2630.4194,,
16860,54281,2013-08-12,5.514,,
16861,74639,2014-06-15,15.4479,,
16862,74640,2014-06-15,44.1779,,
16863,53893,2013-08-05,71.2394,,
16864,69215,2014-03-28,2618.8169,,
16865,68927,2014-03-24,2618.8058,,
16866,68324,2014-03-15,2701.1173,,
16867,67738,2014-03-06,2632.0437,,
16868,68509,2014-03-18,2566.1194,,
16869,67734,2014-03-06,2626.5408,,
16870,52178,2013-07-06,43.6144,,
16870,52654,2013-07-15,85.0519,43.6144,41.4375
16870,60653,2013-11-22,36.023,85.0519,-49.0289
16871,67939,2014-03-09,2560.2519,,
16872,68510,2014-03-18,2606.9602,,
16873,62685,2013-12-23,639.1983,,
16874,58095,2013-10-16,5.514,,
16875,60791,2013-11-24,44.1779,,
16876,56714,2013-09-24,38.5535,,
16876,67038,2014-02-25,11.039,38.5535,-27.514499999999998
16876,72393,2014-05-07,118.1908,11.039,107.1518
16877,52804,2013-07-18,44.1779,,
16878,53233,2013-07-26,1918.2579,,
16879,53388,2013-07-29,1909.7384,,
16880,69059,2014-03-26,2590.0758,,
16881,69367,2014-03-30,2563.589,,
16882,69129,2014-03-27,2535.964,,
16883,74394,2014-06-07,54.1119,,
16884,55766,2013-09-06,44.1779,,
16885,54492,2013-08-16,44.1779,,
16886,52264,2013-07-07,1911.6169,,
16887,53047,2013-07-23,1955.8058,,
16888,52450,2013-07-11,1939.2529,,
16889,54172,2013-08-10,1911.6169,,
16890,54416,2013-08-14,1998.3373,,
16891,71646,2014-04-29,66.2779,,
16892,69130,2014-03-27,2587.8769,,
16893,68595,2014-03-19,2570.1858,,
16894,54022,2013-08-07,1949.1869,,
16895,54700,2013-08-19,1945.3194,,
16896,54512,2013-08-16,1895.0419,,
16897,53705,2013-08-01,1949.1869,,
16898,55075,2013-08-26,1934.8329,,
16899,60277,2013-11-16,5.514,,
16900,64401,2014-01-17,8.0444,,
16901,67043,2014-02-25,44.1779,,
16902,58517,2013-10-23,156.8879,,
16902,74518,2014-06-11,77.339,156.8879,-79.5489
16903,70627,2014-04-14,5.514,,
16904,68118,2014-03-12,5.514,,
16905,63522,2014-01-03,5.514,,
16906,63979,2014-01-10,2607.7779,,
16907,69131,2014-03-27,2587.8769,,
16908,67883,2014-03-08,2615.4908,,
16909,69290,2014-03-29,2626.5408,,
16910,52712,2013-07-16,79.5269,,
16910,62047,2013-12-13,77.339,79.5269,-2.187899999999999
16911,66173,2014-02-11,65.1729,,
16912,71597,2014-04-28,2630.4194,,
16913,64820,2014-01-23,15.4479,,
16914,71739,2014-04-30,2609.9548,,
16915,71740,2014-04-30,2624.3529,,
16916,70714,2014-04-15,2690.5866,,
16917,72672,2014-05-11,5.514,,
16918,74737,2014-06-18,71.2394,,
16919,56382,2013-09-18,62.9519,,
16919,73654,2014-05-24,15.4479,62.9519,-47.504000000000005
16920,54964,2013-08-24,1879.594,,
16921,57936,2013-10-13,1939.2529,,
16922,74932,2014-06-24,109.3508,,
16923,72461,2014-05-08,66.2779,,
16924,56581,2013-09-21,1961.8944,,
16925,55953,2013-09-09,1950.2808,,
16926,57907,2013-10-13,25.3819,,
16926,73506,2014-05-22,24.2879,25.3819,-1.0940000000000012
16927,52886,2013-07-20,34.2219,,
16927,75094,2014-06-30,8.7848,34.2219,-25.437099999999997
16928,44013,2011-07-20,3953.9884,,
16928,60432,2013-11-18,1238.1415,3953.9884,-2715.8469000000005
16929,43993,2011-07-17,3953.9884,,
16929,60816,2013-11-24,1276.8054,3953.9884,-2677.183
16930,55511,2013-09-02,8.7848,,
16930,74277,2014-06-04,51.3494,8.7848,42.5646
16931,44020,2011-07-21,3953.9884,,
16931,59887,2013-11-10,1314.3533,3953.9884,-2639.6351000000004
16932,61133,2013-11-29,8.0444,,
16932,65594,2014-02-02,8.0444,8.0444,0.0
16933,66733,2014-02-20,60.7529,,
16933,73140,2014-05-17,44.1779,60.7529,-16.574999999999996
16934,67048,2014-02-25,29.8019,,
16934,68854,2014-03-23,66.2779,29.8019,36.476
16935,61829,2013-12-09,60.7529,,
16935,66974,2014-02-24,44.1779,60.7529,-16.574999999999996
16936,52944,2013-07-21,70.6869,,
16937,50962,2013-05-18,2410.6266,,
16937,51480,2013-06-18,1928.1919,2410.6266,-482.4347
16938,48161,2012-10-11,2410.6266,,
16938,73803,2014-05-26,1025.9815,2410.6266,-1384.6451
16939,64758,2014-01-22,33.1279,,
16940,49290,2013-01-12,2699.9018,,
16940,73952,2014-05-28,2832.5018,2699.9018,132.5999999999999
16941,72538,2014-05-09,71.7919,,
16942,46700,2012-06-02,1105.4834,,
16942,52892,2013-07-20,1934.8329,1105.4834,829.3495
16943,61405,2013-12-02,41.9127,,
16944,49183,2013-01-01,2699.9018,,
16944,51271,2013-06-05,2000.5583,2699.9018,-699.3435000000002
16945,48265,2012-10-27,2699.9018,,
16945,73420,2014-05-21,905.5254,2699.9018,-1794.3764
16946,48422,2012-11-01,2410.6266,,
16946,73790,2014-05-26,982.8644,2410.6266,-1427.7622000000001
16947,56312,2013-09-16,1918.2579,,
16948,55657,2013-09-04,62.9519,,
16948,61394,2013-12-02,132.0033,62.9519,69.0514
16948,74384,2014-06-07,79.0959,132.0033,-52.907399999999996
16949,56522,2013-09-20,1977.9169,,
16950,57209,2013-09-30,26.4869,,
16950,58086,2013-10-16,110.5995,26.4869,84.11260000000001
16950,62662,2013-12-23,96.0798,110.5995,-14.5197
16951,55594,2013-09-03,1918.2579,,
16952,58882,2013-10-29,1918.2579,,
16953,52133,2013-07-05,15.4479,,
16954,74603,2014-06-14,75.1069,,
16955,61090,2013-11-28,1945.3194,,
16956,56054,2013-09-11,1879.594,,
16957,73601,2014-05-23,44.1779,,
16958,52607,2013-07-14,90.0133,,
16958,54053,2013-08-08,79.0959,90.0133,-10.9174
16958,55574,2013-09-03,16.5529,79.0959,-62.543
16959,54021,2013-08-07,94.4554,,
16959,55154,2013-08-28,38.5535,94.4554,-55.9019
16959,64748,2014-01-22,16.5529,38.5535,-22.0006
16960,67516,2014-03-03,5.514,,
16961,69704,2014-04-01,2562.4508,,
16962,74826,2014-06-21,15.4479,,
16963,55527,2013-09-02,44.1779,,
16964,52101,2013-07-04,24.2879,,
16964,53634,2013-07-31,79.0959,24.2879,54.808
16964,60712,2013-11-23,16.5529,79.0959,-62.543
16965,54624,2013-08-18,44.1779,,
16966,73286,2014-05-19,5.514,,
16967,70502,2014-04-12,2560.2519,,
16968,71061,2014-04-20,2570.1858,,
16969,70993,2014-04-19,2696.189,,
16970,56101,2013-09-12,1939.2529,,
16971,60862,2013-11-25,71.2394,,
16972,56102,2013-09-12,1939.2529,,
16973,56313,2013-09-16,2053.0016,,
16974,55955,2013-09-09,1911.6169,,
16975,65829,2014-02-06,75.1069,,
16976,55438,2013-08-31,1973.4969,,
16977,57665,2013-10-08,1889.5279,,
16978,54282,2013-08-12,5.514,,
16979,70719,2014-04-15,2566.1194,,
16980,56045,2013-09-11,44.1779,,
16981,70994,2014-04-19,2561.3016,,
16982,51899,2013-06-30,99.4169,,
16983,71410,2014-04-25,2604.7944,,
16984,58059,2013-10-15,1944.7669,,
16985,64918,2014-01-25,15.4479,,
16986,61456,2013-12-03,75.6815,,
16987,64156,2014-01-13,2668.564,,
16988,72088,2014-05-03,5.514,,
16989,71598,2014-04-28,2563.589,,
16990,60983,2013-11-27,66.2779,,
16991,54786,2013-08-21,44.1779,,
16992,55414,2013-08-31,5.514,,
16993,60863,2013-11-25,138.114,,
16994,65476,2014-01-31,44.1779,,
16995,59971,2013-11-11,1918.2579,,
16996,60246,2013-11-15,1939.2529,,
16997,58275,2013-10-19,1949.1869,,
16998,58235,2013-10-18,1918.2579,,
16999,57887,2013-10-12,1918.2579,,
17000,70643,2014-04-14,2535.964,,
17001,70294,2014-04-09,2587.8769,,
17002,71062,2014-04-20,2576.8048,,
17003,69622,2014-03-31,2670.1773,,
17004,69838,2014-04-03,2672.4204,,
17005,71256,2014-04-23,2625.9773,,
17006,71326,2014-04-24,2656.9283,,
17007,70569,2014-04-13,2574.639,,
17008,70852,2014-04-17,2560.2519,,
17009,70352,2014-04-10,2598.9158,,
17010,70853,2014-04-17,2635.3919,,
17011,57666,2013-10-08,1934.8329,,
17012,58623,2013-10-25,1934.8329,,
17013,71063,2014-04-20,2653.6023,,
17014,52592,2013-07-14,5.514,,
17015,57398,2013-10-03,5.514,,
17016,52864,2013-07-19,109.3508,,
17017,71742,2014-04-30,2577.1694,,
