SalesOrderID,OrderDate,CustomerID,TotalDue,RowNumberRank,RankValue,DenseRankValue
60615,2013-11-21,29048,858.9607,15826,15782,3646
60751,2013-11-23,26513,858.9607,15827,15782,3646
60762,2013-11-23,14012,858.9607,15828,15782,3646
60879,2013-11-25,26950,858.9607,15829,15782,3646
61468,2013-12-03,27118,858.9607,15830,15782,3646
61528,2013-12-04,24957,858.9607,15831,15782,3646
61582,2013-12-05,15048,858.9607,15832,15782,3646
62074,2013-12-13,28500,858.9607,15833,15782,3646
62342,2013-12-17,29085,858.9607,15834,15782,3646
62512,2013-12-20,14991,858.9607,15835,15782,3646
62561,2013-12-21,14984,858.9607,15836,15782,3646
62817,2013-12-25,29080,858.9607,15837,15782,3646
63050,2013-12-29,26618,858.9607,15838,15782,3646
63101,2013-12-30,27005,858.9607,15839,15782,3646
63345,2013-12-31,28502,858.9607,15840,15782,3646
63670,2014-01-05,12492,858.9607,15841,15782,3646
63671,2014-01-05,15077,858.9607,15842,15782,3646
63871,2014-01-08,29223,858.9607,15843,15782,3646
63877,2014-01-08,29095,858.9607,15844,15782,3646
64109,2014-01-12,29237,858.9607,15845,15782,3646
64159,2014-01-13,15051,858.9607,15846,15782,3646
64218,2014-01-14,28509,858.9607,15847,15782,3646
64656,2014-01-20,28507,858.9607,15848,15782,3646
64664,2014-01-20,25081,858.9607,15849,15782,3646
64933,2014-01-25,27123,858.9607,15850,15782,3646
64940,2014-01-25,26624,858.9607,15851,15782,3646
65493,2014-01-31,27134,858.9607,15852,15782,3646
65607,2014-02-02,28684,858.9607,15853,15782,3646
65949,2014-02-07,14324,858.9607,15854,15782,3646
66065,2014-02-09,29242,858.9607,15855,15782,3646
66133,2014-02-10,13264,858.9607,15856,15782,3646
66411,2014-02-15,27133,858.9607,15857,15782,3646
66412,2014-02-15,11414,858.9607,15858,15782,3646
66622,2014-02-18,26632,858.9607,15859,15782,3646
66741,2014-02-20,11422,858.9607,15860,15782,3646
66815,2014-02-21,27138,858.9607,15861,15782,3646
67460,2014-03-02,28699,858.9607,15862,15782,3646
67621,2014-03-04,13406,858.9607,15863,15782,3646
67622,2014-03-04,28705,858.9607,15864,15782,3646
67684,2014-03-05,28691,858.9607,15865,15782,3646
67821,2014-03-07,27771,858.9607,15866,15782,3646
67822,2014-03-07,20923,858.9607,15867,15782,3646
68006,2014-03-10,20912,858.9607,15868,15782,3646
68189,2014-03-13,15632,858.9607,15869,15782,3646
68190,2014-03-13,15638,858.9607,15870,15782,3646
68725,2014-03-21,29278,858.9607,15871,15782,3646
68734,2014-03-21,29461,858.9607,15872,15782,3646
68885,2014-03-23,14304,858.9607,15873,15782,3646
69063,2014-03-26,15652,858.9607,15874,15782,3646
69771,2014-04-02,29371,858.9607,15875,15782,3646
70067,2014-04-06,29363,858.9607,15876,15782,3646
70164,2014-04-07,14681,858.9607,15877,15782,3646
70507,2014-04-12,11420,858.9607,15878,15782,3646
70573,2014-04-13,29362,858.9607,15879,15782,3646
70724,2014-04-15,12123,858.9607,15880,15782,3646
70799,2014-04-16,27780,858.9607,15881,15782,3646
70924,2014-04-18,11168,858.9607,15882,15782,3646
71070,2014-04-20,15653,858.9607,15883,15782,3646
71147,2014-04-21,11050,858.9607,15884,15782,3646
71187,2014-04-22,27773,858.9607,15885,15782,3646
72099,2014-05-03,12133,858.9607,15886,15782,3646
72256,2014-05-05,11224,858.9607,15887,15782,3646
72699,2014-05-11,27899,858.9607,15888,15782,3646
73235,2014-05-18,27881,858.9607,15889,15782,3646
73398,2014-05-20,16836,858.9607,15890,15782,3646
73498,2014-05-21,11942,858.9607,15891,15782,3646
73568,2014-05-22,11259,858.9607,15892,15782,3646
73709,2014-05-24,11360,858.9607,15893,15782,3646
74074,2014-05-29,13580,858.9607,15894,15782,3646
51185,2013-05-30,27767,857.8447,15895,15895,3647
53124,2013-07-24,26315,857.8447,15896,15895,3647
54418,2013-08-14,14697,857.8447,15897,15895,3647
58180,2013-10-17,20722,857.8447,15898,15895,3647
59627,2013-11-06,14950,857.8447,15899,15895,3647
59758,2013-11-08,28486,857.8447,15900,15895,3647
60022,2013-11-12,28421,857.8447,15901,15895,3647
60689,2013-11-22,26546,857.8447,15902,15895,3647
61157,2013-11-29,26965,857.8447,15903,15895,3647
61717,2013-12-07,28497,857.8447,15904,15895,3647
68382,2014-03-16,27764,857.8447,15905,15895,3647
68468,2014-03-17,11026,857.8447,15906,15895,3647
68997,2014-03-25,27769,857.8447,15907,15895,3647
69840,2014-04-03,28744,857.8447,15908,15895,3647
71467,2014-04-26,20930,857.8447,15909,15895,3647
72356,2014-05-06,15127,857.8447,15910,15895,3647
72831,2014-05-13,24671,857.8447,15911,15895,3647
46070,2012-03-30,29493,856.2467,15912,15912,3648
68600,2014-03-19,28706,854.8612,15913,15913,3649
53057,2013-07-23,27774,852.3307,15914,15914,3650
56744,2013-09-24,14770,852.3307,15915,15914,3650
56999,2013-09-29,14833,852.3307,15916,15914,3650
59257,2013-11-01,29128,852.3307,15917,15914,3650
59469,2013-11-04,24496,852.3307,15918,15914,3650
61839,2013-12-09,17767,852.3307,15919,15914,3650
63486,2014-01-02,26622,852.3307,15920,15914,3650
67015,2014-02-24,14323,852.3307,15921,15914,3650
67128,2014-02-26,13265,852.3307,15922,15914,3650
73939,2014-05-27,15133,852.3307,15923,15914,3650
69488,2014-03-31,29816,850.6269,15924,15924,3651
51757,2013-06-30,30021,850.5672,15925,15925,3652
51364,2013-06-10,13741,850.2865,15926,15926,3653
55538,2013-09-02,17047,850.2865,15927,15926,3653
55660,2013-09-04,12764,850.2865,15928,15926,3653
55797,2013-09-06,14304,850.2865,15929,15926,3653
58181,2013-10-17,17049,850.2865,15930,15926,3653
58330,2013-10-20,14416,850.2865,15931,15926,3653
58331,2013-10-20,14284,850.2865,15932,15926,3653
58337,2013-10-20,17055,850.2865,15933,15926,3653
59801,2013-11-09,14494,850.2865,15934,15926,3653
60741,2013-11-23,11134,850.2865,15935,15926,3653
61009,2013-11-27,14415,850.2865,15936,15926,3653
61356,2013-12-01,14580,850.2865,15937,15926,3653
61481,2013-12-03,17233,850.2865,15938,15926,3653
61596,2013-12-05,17232,850.2865,15939,15926,3653
62212,2013-12-15,14589,850.2865,15940,15926,3653
62230,2013-12-15,14346,850.2865,15941,15926,3653
62852,2013-12-26,14610,850.2865,15942,15926,3653
63596,2014-01-04,14722,850.2865,15943,15926,3653
66243,2014-02-12,14852,850.2865,15944,15926,3653
66920,2014-02-23,14753,850.2865,15945,15926,3653
67482,2014-03-03,17258,850.2865,15946,15926,3653
67618,2014-03-04,15191,850.2865,15947,15926,3653
68378,2014-03-16,14892,850.2865,15948,15926,3653
68443,2014-03-17,15189,850.2865,15949,15926,3653
69292,2014-03-29,15252,850.2865,15950,15926,3653
70216,2014-04-08,12031,850.2865,15951,15926,3653
71419,2014-04-25,15213,850.2865,15952,15926,3653
71539,2014-04-27,15343,850.2865,15953,15926,3653
72045,2014-05-02,15473,850.2865,15954,15926,3653
72405,2014-05-07,15506,850.2865,15955,15926,3653
72562,2014-05-09,17334,850.2865,15956,15926,3653
72920,2014-05-14,15268,850.2865,15957,15926,3653
46634,2012-05-30,29489,847.7428,15958,15958,3654
58997,2013-10-30,29652,846.9289,15959,15959,3655
58468,2013-10-22,28483,845.6786,15960,15960,3656
59206,2013-10-31,29055,845.6786,15961,15960,3656
61716,2013-12-07,26975,845.6786,15962,15960,3656
62680,2013-12-23,29168,845.6786,15963,15960,3656
66014,2014-02-08,29456,845.6786,15964,15960,3656
66874,2014-02-22,29239,845.6786,15965,15960,3656
67886,2014-03-08,28698,845.6786,15966,15960,3656
68341,2014-03-15,14326,845.6786,15967,15960,3656
70163,2014-04-07,11033,845.6786,15968,15960,3656
73397,2014-05-20,11252,845.6786,15969,15960,3656
74140,2014-05-30,24757,845.6786,15970,15960,3656
51767,2013-06-30,30086,845.0174,15971,15971,3657
56187,2013-09-13,13973,844.5294,15972,15972,3658
64853,2014-01-23,14310,844.5294,15973,15972,3658
67328,2014-03-01,29679,841.1599,15974,15974,3659
50273,2013-03-30,29945,840.656,15975,15975,3660
52610,2013-07-14,28678,839.0155,15976,15976,3661
54926,2013-08-23,28844,839.0155,15977,15976,3661
63945,2014-01-09,14066,838.2751,15978,15978,3662
72355,2014-05-06,11359,838.2751,15979,15978,3662
69553,2014-03-31,29665,837.6161,15980,15980,3663
51613,2013-06-25,16098,835.7447,15981,15981,3664
52268,2013-07-07,25752,835.7447,15982,15981,3664
54580,2013-08-17,28841,835.7447,15983,15981,3664
54581,2013-08-17,16754,835.7447,15984,15981,3664
55601,2013-09-03,14771,835.7447,15985,15981,3664
56257,2013-09-15,27884,835.7447,15986,15981,3664
57586,2013-10-06,28870,835.7447,15987,15981,3664
57895,2013-10-12,24431,835.7447,15988,15981,3664
58463,2013-10-22,24752,835.7447,15989,15981,3664
59258,2013-11-01,29166,835.7447,15990,15981,3664
60688,2013-11-22,29011,835.7447,15991,15981,3664
60834,2013-11-24,29069,835.7447,15992,15981,3664
61363,2013-12-01,29201,835.7447,15993,15981,3664
61589,2013-12-05,29203,835.7447,15994,15981,3664
61640,2013-12-06,29175,835.7447,15995,15981,3664
62155,2013-12-14,14308,835.7447,15996,15981,3664
62460,2013-12-19,29174,835.7447,15997,15981,3664
62515,2013-12-20,15047,835.7447,15998,15981,3664
63424,2014-01-01,14102,835.7447,15999,15981,3664
63619,2014-01-04,29091,835.7447,16000,15981,3664
63752,2014-01-06,29088,835.7447,16001,15981,3664
64230,2014-01-14,26625,835.7447,16002,15981,3664
66013,2014-02-08,14103,835.7447,16003,15981,3664
66259,2014-02-12,29457,835.7447,16004,15981,3664
68188,2014-03-13,27170,835.7447,16005,15981,3664
68467,2014-03-17,29464,835.7447,16006,15981,3664
69841,2014-04-03,11417,835.7447,16007,15981,3664
70299,2014-04-09,11171,835.7447,16008,15981,3664
70593,2014-04-13,11029,835.7447,16009,15981,3664
70748,2014-04-15,11031,835.7447,16010,15981,3664
70870,2014-04-17,11035,835.7447,16011,15981,3664
70871,2014-04-17,14672,835.7447,16012,15981,3664
71270,2014-04-23,11084,835.7447,16013,15981,3664
73315,2014-05-19,26644,835.7447,16014,15981,3664
73710,2014-05-24,11365,835.7447,16015,15981,3664
73916,2014-05-27,29375,835.7447,16016,15981,3664
74078,2014-05-29,26676,835.7447,16017,15981,3664
60679,2013-11-22,19657,835.6673,16018,16018,3665
50713,2013-04-30,29842,831.6193,16019,16019,3666
48291,2012-10-30,29900,831.4763,16020,16020,3667
49135,2012-12-31,29590,831.4763,16021,16020,3667
49148,2012-12-31,29968,831.4763,16022,16020,3667
50207,2013-03-30,29949,831.4763,16023,16020,3667
45543,2012-01-29,29721,831.0328,16024,16024,3668
51211,2013-06-01,13841,830.2307,16025,16025,3669
51494,2013-06-18,26311,830.2307,16026,16025,3669
51564,2013-06-22,26309,830.2307,16027,16025,3669
51634,2013-06-26,14264,830.2307,16028,16025,3669
51659,2013-06-27,14275,830.2307,16029,16025,3669
51669,2013-06-28,26306,830.2307,16030,16025,3669
51681,2013-06-29,12272,830.2307,16031,16025,3669
51962,2013-07-01,16491,830.2307,16032,16025,3669
52013,2013-07-02,13260,830.2307,16033,16025,3669
52661,2013-07-15,28769,830.2307,16034,16025,3669
53171,2013-07-25,27770,830.2307,16035,16025,3669
53390,2013-07-29,24344,830.2307,16036,16025,3669
53711,2013-08-01,16654,830.2307,16037,16025,3669
53860,2013-08-04,12381,830.2307,16038,16025,3669
53914,2013-08-05,24447,830.2307,16039,16025,3669
54038,2013-08-07,28108,830.2307,16040,16025,3669
54175,2013-08-10,27792,830.2307,16041,16025,3669
54517,2013-08-16,28828,830.2307,16042,16025,3669
55916,2013-09-08,26331,830.2307,16043,16025,3669
56063,2013-09-11,26351,830.2307,16044,16025,3669
56115,2013-09-12,24392,830.2307,16045,16025,3669
56370,2013-09-17,26486,830.2307,16046,16025,3669
56531,2013-09-20,26343,830.2307,16047,16025,3669
56901,2013-09-27,24418,830.2307,16048,16025,3669
57413,2013-10-03,14928,830.2307,16049,16025,3669
58018,2013-10-14,28485,830.2307,16050,16025,3669
58414,2013-10-21,14279,830.2307,16051,16025,3669
58693,2013-10-26,26509,830.2307,16052,16025,3669
59405,2013-11-03,29068,830.2307,16053,16025,3669
59455,2013-11-04,26964,830.2307,16054,16025,3669
59468,2013-11-04,26545,830.2307,16055,16025,3669
60100,2013-11-13,28434,830.2307,16056,16025,3669
60162,2013-11-14,26952,830.2307,16057,16025,3669
60317,2013-11-16,29054,830.2307,16058,16025,3669
60423,2013-11-18,28388,830.2307,16059,16025,3669
60748,2013-11-23,26581,830.2307,16060,16025,3669
60749,2013-11-23,26600,830.2307,16061,16025,3669
61722,2013-12-07,24956,830.2307,16062,16025,3669
62147,2013-12-14,26616,830.2307,16063,16025,3669
62448,2013-12-19,28494,830.2307,16064,16025,3669
62469,2013-12-19,14301,830.2307,16065,16025,3669
64295,2014-01-15,14055,830.2307,16066,16025,3669
64714,2014-01-21,15058,830.2307,16067,16025,3669
64769,2014-01-22,15056,830.2307,16068,16025,3669
65004,2014-01-26,15062,830.2307,16069,16025,3669
65011,2014-01-26,29236,830.2307,16070,16025,3669
65542,2014-02-01,28548,830.2307,16071,16025,3669
65559,2014-02-01,14260,830.2307,16072,16025,3669
65606,2014-02-02,28531,830.2307,16073,16025,3669
65876,2014-02-06,29460,830.2307,16074,16025,3669
66057,2014-02-09,17778,830.2307,16075,16025,3669
66301,2014-02-13,15630,830.2307,16076,16025,3669
66922,2014-02-23,28528,830.2307,16077,16025,3669
66999,2014-02-24,15440,830.2307,16078,16025,3669
67191,2014-02-27,29258,830.2307,16079,16025,3669
67201,2014-02-27,29455,830.2307,16080,16025,3669
67466,2014-03-02,29275,830.2307,16081,16025,3669
68085,2014-03-11,29463,830.2307,16082,16025,3669
68794,2014-03-22,25362,830.2307,16083,16025,3669
68872,2014-03-23,29276,830.2307,16084,16025,3669
69839,2014-04-03,12622,830.2307,16085,16025,3669
69919,2014-04-04,27845,830.2307,16086,16025,3669
70373,2014-04-10,11032,830.2307,16087,16025,3669
70449,2014-04-11,11030,830.2307,16088,16025,3669
70722,2014-04-15,27776,830.2307,16089,16025,3669
70732,2014-04-15,25364,830.2307,16090,16025,3669
71188,2014-04-22,27784,830.2307,16091,16025,3669
71269,2014-04-23,11090,830.2307,16092,16025,3669
71770,2014-04-30,14673,830.2307,16093,16025,3669
72621,2014-05-10,21055,830.2307,16094,16025,3669
72627,2014-05-10,26645,830.2307,16095,16025,3669
73010,2014-05-15,27898,830.2307,16096,16025,3669
73097,2014-05-16,11372,830.2307,16097,16025,3669
73381,2014-05-20,16054,830.2307,16098,16025,3669
73844,2014-05-26,12745,830.2307,16099,16025,3669
73915,2014-05-27,15660,830.2307,16100,16025,3669
58572,2013-10-24,22172,829.5677,16101,16101,3670
54029,2013-08-07,26330,829.0815,16102,16102,3671
56745,2013-09-24,14778,829.0815,16103,16102,3671
58626,2013-10-25,27897,829.0815,16104,16102,3671
59819,2013-11-09,26521,829.0815,16105,16102,3671
60878,2013-11-25,28472,829.0815,16106,16102,3671
61467,2013-12-03,27006,829.0815,16107,16102,3671
63343,2013-12-31,28518,829.0815,16108,16102,3671
69241,2014-03-28,14668,829.0815,16109,16102,3671
70820,2014-04-16,11048,829.0815,16110,16102,3671
71998,2014-05-01,15134,829.0815,16111,16102,3671
72165,2014-05-04,27854,829.0815,16112,16102,3671
73242,2014-05-18,25856,829.0815,16113,16102,3671
69424,2014-03-31,30023,822.8495,16114,16114,3672
59052,2013-10-30,29676,820.9428,16115,16115,3673
57167,2013-09-30,29936,820.7527,16116,16116,3674
65295,2014-01-29,29839,820.7527,16117,16116,3674
65297,2014-01-29,30066,820.7527,16118,16116,3674
71922,2014-05-01,30066,820.7527,16119,16116,3674
51521,2013-06-20,28671,820.2968,16120,16120,3675
51557,2013-06-22,27765,820.2968,16121,16120,3675
52059,2013-07-03,25749,820.2968,16122,16120,3675
53173,2013-07-25,25759,820.2968,16123,16120,3675
53763,2013-08-02,26225,820.2968,16124,16120,3675
54030,2013-08-07,16678,820.2968,16125,16120,3675
54359,2013-08-13,12282,820.2968,16126,16120,3675
55373,2013-08-30,28846,820.2968,16127,16120,3675
55602,2013-09-03,12385,820.2968,16128,16120,3675
55724,2013-09-05,14712,820.2968,16129,16120,3675
56217,2013-09-14,26344,820.2968,16130,16120,3675
56325,2013-09-16,26484,820.2968,16131,16120,3675
56326,2013-09-16,26485,820.2968,16132,16120,3675
56951,2013-09-28,28845,820.2968,16133,16120,3675
57957,2013-10-13,28480,820.2968,16134,16120,3675
58768,2013-10-27,29004,820.2968,16135,16120,3675
58893,2013-10-29,26510,820.2968,16136,16120,3675
59334,2013-11-02,26607,820.2968,16137,16120,3675
59466,2013-11-04,29044,820.2968,16138,16120,3675
59467,2013-11-04,16758,820.2968,16139,16120,3675
59628,2013-11-06,12463,820.2968,16140,16120,3675
59750,2013-11-08,28383,820.2968,16141,16120,3675
59759,2013-11-08,14048,820.2968,16142,16120,3675
60027,2013-11-12,26614,820.2968,16143,16120,3675
60378,2013-11-17,28488,820.2968,16144,16120,3675
60379,2013-11-17,29062,820.2968,16145,16120,3675
60737,2013-11-23,14929,820.2968,16146,16120,3675
60763,2013-11-23,14287,820.2968,16147,16120,3675
60894,2013-11-25,14299,820.2968,16148,16120,3675
61312,2013-11-30,29082,820.2968,16149,16120,3675
61369,2013-12-01,29084,820.2968,16150,16120,3675
61474,2013-12-03,29221,820.2968,16151,16120,3675
61720,2013-12-07,29204,820.2968,16152,16120,3675
61721,2013-12-07,24955,820.2968,16153,16120,3675
62393,2013-12-18,14302,820.2968,16154,16120,3675
62513,2013-12-20,13261,820.2968,16155,16120,3675
62522,2013-12-20,29202,820.2968,16156,16120,3675
62749,2013-12-24,29081,820.2968,16157,16120,3675
63993,2014-01-10,29452,820.2968,16158,16120,3675
64285,2014-01-15,29225,820.2968,16159,16120,3675
65680,2014-02-03,29453,820.2968,16160,16120,3675
65933,2014-02-07,15453,820.2968,16161,16120,3675
66077,2014-02-09,14322,820.2968,16162,16120,3675
66308,2014-02-13,26627,820.2968,16163,16120,3675
66369,2014-02-14,29454,820.2968,16164,16120,3675
66370,2014-02-14,14259,820.2968,16165,16120,3675
66410,2014-02-15,15078,820.2968,16166,16120,3675
66753,2014-02-20,26631,820.2968,16167,16120,3675
66764,2014-02-20,14303,820.2968,16168,16120,3675
67459,2014-03-02,15631,820.2968,16169,16120,3675
67572,2014-03-03,14306,820.2968,16170,16120,3675
67961,2014-03-09,11028,820.2968,16171,16120,3675
68072,2014-03-11,29265,820.2968,16172,16120,3675
68331,2014-03-15,29261,820.2968,16173,16120,3675
68396,2014-03-16,11017,820.2968,16174,16120,3675
68602,2014-03-19,27768,820.2968,16175,16120,3675
69635,2014-03-31,16810,820.2968,16176,16120,3675
69654,2014-03-31,11357,820.2968,16177,16120,3675
70015,2014-04-05,11134,820.2968,16178,16120,3675
70087,2014-04-06,11047,820.2968,16179,16120,3675
70362,2014-04-10,11083,820.2968,16180,16120,3675
70671,2014-04-14,11038,820.2968,16181,16120,3675
70749,2014-04-15,14676,820.2968,16182,16120,3675
72046,2014-05-02,16046,820.2968,16183,16120,3675
72127,2014-05-03,14346,820.2968,16184,16120,3675
72166,2014-05-04,29374,820.2968,16185,16120,3675
72497,2014-05-08,26681,820.2968,16186,16120,3675
72512,2014-05-08,15130,820.2968,16187,16120,3675
72913,2014-05-14,21065,820.2968,16188,16120,3675
73178,2014-05-17,12011,820.2968,16189,16120,3675
73253,2014-05-18,11930,820.2968,16190,16120,3675
73333,2014-05-19,14345,820.2968,16191,16120,3675
73383,2014-05-20,13606,820.2968,16192,16120,3675
73411,2014-05-20,11363,820.2968,16193,16120,3675
73711,2014-05-24,11946,820.2968,16194,16120,3675
73759,2014-05-25,16053,820.2968,16195,16120,3675
73768,2014-05-25,11261,820.2968,16196,16120,3675
74026,2014-05-28,11364,820.2968,16197,16120,3675
74072,2014-05-29,16033,820.2968,16198,16120,3675
74073,2014-05-29,12808,820.2968,16199,16120,3675
74093,2014-05-29,11947,820.2968,16200,16120,3675
58532,2013-10-23,21384,817.1033,16201,16201,3676
44536,2011-10-01,29583,816.1709,16202,16202,3677
44554,2011-10-01,29588,816.1709,16203,16202,3677
46092,2012-03-30,29588,816.1709,16204,16202,3677
46328,2012-04-30,29494,816.1709,16205,16202,3677
46329,2012-04-30,29697,816.1709,16206,16202,3677
63215,2013-12-31,29511,813.382,16207,16207,3678
43669,2011-05-31,29747,807.2585,16208,16208,3679
46073,2012-03-30,29830,807.2585,16209,16208,3679
57096,2013-09-30,29892,806.2326,16210,16210,3680
71774,2014-05-01,29847,806.2326,16211,16210,3680
71939,2014-05-01,29838,806.2326,16212,16210,3680
60417,2013-11-18,19698,802.5284,16213,16213,3681
60947,2013-11-26,22266,800.5394,16214,16214,3682
63054,2013-12-29,22753,800.5394,16215,16214,3682
63059,2013-12-29,23313,800.5394,16216,16214,3682
63620,2014-01-04,23992,800.5394,16217,16214,3682
67754,2014-03-06,23815,800.5394,16218,16214,3682
68083,2014-03-11,14160,800.5394,16219,16214,3682
53602,2013-07-31,29574,799.1191,16220,16220,3683
52831,2013-07-18,26673,798.6609,16221,16221,3684
56591,2013-09-21,22780,798.6609,16222,16221,3684
56753,2013-09-24,22778,798.6609,16223,16221,3684
59644,2013-11-06,26938,798.6609,16224,16221,3684
68675,2014-03-20,23443,798.6609,16225,16221,3684
69933,2014-04-04,23847,798.6609,16226,16221,3684
71680,2014-04-29,23833,798.6609,16227,16221,3684
67330,2014-03-01,29920,793.1733,16228,16228,3685
55312,2013-08-30,29679,793.0819,16229,16229,3686
51799,2013-06-30,29945,790.5077,16230,16230,3687
55129,2013-08-27,15913,787.0584,16231,16231,3688
51164,2013-05-30,30018,786.5046,16232,16232,3689
55318,2013-08-30,29606,784.5215,16233,16233,3690
59507,2013-11-05,20728,783.7323,16234,16234,3691
55623,2013-09-04,11241,782.8262,16235,16235,3692
56442,2013-09-19,17750,781.2019,16236,16236,3693
46935,2012-06-30,30115,775.4107,16237,16237,3694
54087,2013-08-08,15900,773.4669,16238,16238,3695
55015,2013-08-25,19024,773.4669,16239,16238,3695
43700,2011-05-31,14501,772.5036,16240,16240,3696
43708,2011-06-02,20042,772.5036,16241,16240,3696
43717,2011-06-04,25249,772.5036,16242,16240,3696
43723,2011-06-06,14520,772.5036,16243,16240,3696
43726,2011-06-07,14560,772.5036,16244,16240,3696
43756,2011-06-14,19941,772.5036,16245,16240,3696
43771,2011-06-18,14559,772.5036,16246,16240,3696
43779,2011-06-19,25252,772.5036,16247,16240,3696
43796,2011-06-22,17956,772.5036,16248,16240,3696
43805,2011-06-24,14510,772.5036,16249,16240,3696
43823,2011-06-27,19942,772.5036,16250,16240,3696
43824,2011-06-27,14558,772.5036,16251,16240,3696
43827,2011-06-27,25250,772.5036,16252,16240,3696
43836,2011-06-29,26620,772.5036,16253,16240,3696
43840,2011-06-30,17957,772.5036,16254,16240,3696
43929,2011-07-03,25270,772.5036,16255,16240,3696
43935,2011-07-05,20048,772.5036,16256,16240,3696
43940,2011-07-05,25294,772.5036,16257,16240,3696
43943,2011-07-06,14565,772.5036,16258,16240,3696
43953,2011-07-08,20049,772.5036,16259,16240,3696
43979,2011-07-13,14576,772.5036,16260,16240,3696
43982,2011-07-13,25271,772.5036,16261,16240,3696
44002,2011-07-19,14572,772.5036,16262,16240,3696
44003,2011-07-19,19325,772.5036,16263,16240,3696
44005,2011-07-19,26629,772.5036,16264,16240,3696
44007,2011-07-19,25555,772.5036,16265,16240,3696
44037,2011-07-24,25272,772.5036,16266,16240,3696
44039,2011-07-25,17971,772.5036,16267,16240,3696
44053,2011-07-29,19329,772.5036,16268,16240,3696
44057,2011-07-29,14577,772.5036,16269,16240,3696
44060,2011-07-29,25273,772.5036,16270,16240,3696
44151,2011-08-03,25558,772.5036,16271,16240,3696
44166,2011-08-06,14581,772.5036,16272,16240,3696
44172,2011-08-07,14584,772.5036,16273,16240,3696
44188,2011-08-13,20052,772.5036,16274,16240,3696
44189,2011-08-13,20054,772.5036,16275,16240,3696
44204,2011-08-16,14580,772.5036,16276,16240,3696
44219,2011-08-19,14590,772.5036,16277,16240,3696
44225,2011-08-21,20060,772.5036,16278,16240,3696
44231,2011-08-21,17973,772.5036,16279,16240,3696
44245,2011-08-23,25556,772.5036,16280,16240,3696
44255,2011-08-26,14585,772.5036,16281,16240,3696
44262,2011-08-27,20149,772.5036,16282,16240,3696
44265,2011-08-27,25557,772.5036,16283,16240,3696
44266,2011-08-27,25559,772.5036,16284,16240,3696
44267,2011-08-28,19339,772.5036,16285,16240,3696
44269,2011-08-29,14589,772.5036,16286,16240,3696
44322,2011-08-31,17975,772.5036,16287,16240,3696
44335,2011-09-04,20165,772.5036,16288,16240,3696
44342,2011-09-05,14610,772.5036,16289,16240,3696
44346,2011-09-06,14602,772.5036,16290,16240,3696
44353,2011-09-07,14591,772.5036,16291,16240,3696
44354,2011-09-07,14603,772.5036,16292,16240,3696
44367,2011-09-08,25562,772.5036,16293,16240,3696
44397,2011-09-12,14596,772.5036,16294,16240,3696
44409,2011-09-15,25563,772.5036,16295,16240,3696
44422,2011-09-18,19353,772.5036,16296,16240,3696
44436,2011-09-21,26630,772.5036,16297,16240,3696
44442,2011-09-22,14599,772.5036,16298,16240,3696
44452,2011-09-26,20164,772.5036,16299,16240,3696
44456,2011-09-26,25560,772.5036,16300,16240,3696
44460,2011-09-27,20150,772.5036,16301,16240,3696
44463,2011-09-28,19340,772.5036,16302,16240,3696
44465,2011-09-28,14613,772.5036,16303,16240,3696
44466,2011-09-28,26640,772.5036,16304,16240,3696
44471,2011-09-28,25561,772.5036,16305,16240,3696
44474,2011-09-29,14601,772.5036,16306,16240,3696
44588,2011-10-04,26683,772.5036,16307,16240,3696
44591,2011-10-05,17987,772.5036,16308,16240,3696
44603,2011-10-07,20167,772.5036,16309,16240,3696
44604,2011-10-07,19364,772.5036,16310,16240,3696
44624,2011-10-10,19357,772.5036,16311,16240,3696
44639,2011-10-12,14617,772.5036,16312,16240,3696
44642,2011-10-12,25567,772.5036,16313,16240,3696
44653,2011-10-14,20170,772.5036,16314,16240,3696
44661,2011-10-15,14639,772.5036,16315,16240,3696
44665,2011-10-15,25564,772.5036,16316,16240,3696
44675,2011-10-17,25566,772.5036,16317,16240,3696
44681,2011-10-19,17982,772.5036,16318,16240,3696
44687,2011-10-20,20172,772.5036,16319,16240,3696
44698,2011-10-22,25565,772.5036,16320,16240,3696
44701,2011-10-23,14636,772.5036,16321,16240,3696
44717,2011-10-26,14616,772.5036,16322,16240,3696
44721,2011-10-27,26643,772.5036,16323,16240,3696
44726,2011-10-28,14614,772.5036,16324,16240,3696
44736,2011-10-30,14634,772.5036,16325,16240,3696
44809,2011-11-01,20552,772.5036,16326,16240,3696
44829,2011-11-03,14643,772.5036,16327,16240,3696
44849,2011-11-07,17996,772.5036,16328,16240,3696
44850,2011-11-07,19417,772.5036,16329,16240,3696
44855,2011-11-07,26692,772.5036,16330,16240,3696
44856,2011-11-07,14651,772.5036,16331,16240,3696
44874,2011-11-10,18004,772.5036,16332,16240,3696
44907,2011-11-14,19415,772.5036,16333,16240,3696
44920,2011-11-15,14648,772.5036,16334,16240,3696
44926,2011-11-16,25706,772.5036,16335,16240,3696
44943,2011-11-18,25568,772.5036,16336,16240,3696
44944,2011-11-18,25707,772.5036,16337,16240,3696
44945,2011-11-18,25710,772.5036,16338,16240,3696
44955,2011-11-19,25709,772.5036,16339,16240,3696
44958,2011-11-20,20173,772.5036,16340,16240,3696
44964,2011-11-20,14647,772.5036,16341,16240,3696
