SalesOrderID,OrderDate,CustomerID,TotalDue,TotalDueRank
69800,2014-04-03,22444,915.4594,14768
73510,2014-05-22,19452,915.4594,14768
69801,2014-04-03,16465,915.4262,14782
47689,2012-08-30,29489,915.3133,14783
67313,2014-03-01,29958,914.6239,14784
51278,2013-06-05,27766,914.1997,14785
51461,2013-06-16,14146,914.1997,14785
55725,2013-09-05,11247,914.1997,14785
64770,2014-01-22,28505,914.1997,14785
68601,2014-03-19,27166,914.1997,14785
59922,2013-11-11,17115,913.2383,14790
60178,2013-11-14,11357,913.2383,14790
60574,2013-11-21,13842,913.2383,14790
61981,2013-12-12,16054,913.2383,14790
62999,2013-12-28,11359,913.2383,14790
68683,2014-03-21,17259,913.2383,14790
71079,2014-04-20,26634,911.9565,14796
64069,2014-01-12,17792,909.9233,14797
57129,2013-09-30,29590,907.7645,14798
51798,2013-06-30,30036,907.0909,14799
51805,2013-06-30,29495,907.0909,14799
51095,2013-05-30,29682,907.0891,14801
53767,2013-08-02,28840,907.0172,14802
68149,2014-03-12,14666,907.0172,14802
67005,2014-02-24,26626,906.4426,14804
53610,2013-07-31,30069,906.3085,14805
67350,2014-03-01,29694,906.3085,14805
71810,2014-05-01,29943,906.3085,14805
71875,2014-05-01,29537,906.3085,14805
66550,2014-02-17,29238,905.9122,14809
72823,2014-05-13,15662,905.9122,14809
51340,2013-06-09,13789,905.5254,14811
51621,2013-06-26,17949,905.5254,14811
51638,2013-06-27,13778,905.5254,14811
51640,2013-06-27,20722,905.5254,14811
52168,2013-07-06,13790,905.5254,14811
52481,2013-07-12,17975,905.5254,14811
52680,2013-07-16,16405,905.5254,14811
52851,2013-07-19,13667,905.5254,14811
53250,2013-07-27,20860,905.5254,14811
53680,2013-08-01,13766,905.5254,14811
57252,2013-10-01,18004,905.5254,14811
57705,2013-10-09,18148,905.5254,14811
57965,2013-10-14,16512,905.5254,14811
58035,2013-10-15,13800,905.5254,14811
58362,2013-10-21,13801,905.5254,14811
59080,2013-10-30,16553,905.5254,14811
59089,2013-10-30,16045,905.5254,14811
59289,2013-11-02,13812,905.5254,14811
60262,2013-11-16,17626,905.5254,14811
60702,2013-11-23,17094,905.5254,14811
60777,2013-11-24,16562,905.5254,14811
60900,2013-11-26,14139,905.5254,14811
60901,2013-11-26,16033,905.5254,14811
61045,2013-11-28,13811,905.5254,14811
61113,2013-11-29,14137,905.5254,14811
61440,2013-12-03,14140,905.5254,14811
61793,2013-12-09,21540,905.5254,14811
61925,2013-12-11,19324,905.5254,14811
63629,2014-01-05,14524,905.5254,14811
63757,2014-01-07,14147,905.5254,14811
64467,2014-01-18,14169,905.5254,14811
65637,2014-02-03,17828,905.5254,14811
65816,2014-02-06,21087,905.5254,14811
65962,2014-02-08,14709,905.5254,14811
66162,2014-02-11,21108,905.5254,14811
66382,2014-02-15,16317,905.5254,14811
66579,2014-02-18,16328,905.5254,14811
66651,2014-02-19,14541,905.5254,14811
66709,2014-02-20,23616,905.5254,14811
67499,2014-03-03,14769,905.5254,14811
67586,2014-03-04,21667,905.5254,14811
67775,2014-03-07,17965,905.5254,14811
67852,2014-03-08,19419,905.5254,14811
68159,2014-03-13,16417,905.5254,14811
68483,2014-03-18,14779,905.5254,14811
68747,2014-03-22,17960,905.5254,14811
69095,2014-03-27,14797,905.5254,14811
71227,2014-04-23,14798,905.5254,14811
71365,2014-04-25,14822,905.5254,14811
71569,2014-04-28,19442,905.5254,14811
71570,2014-04-28,17966,905.5254,14811
72008,2014-05-02,18028,905.5254,14811
72070,2014-05-03,16530,905.5254,14811
72652,2014-05-11,14834,905.5254,14811
72864,2014-05-14,22619,905.5254,14811
73044,2014-05-16,16550,905.5254,14811
73110,2014-05-17,18620,905.5254,14811
73266,2014-05-19,16573,905.5254,14811
73420,2014-05-21,16945,905.5254,14811
54702,2013-08-19,14107,905.5033,14870
56679,2013-09-23,14110,905.5033,14870
58846,2013-10-29,16447,905.5033,14870
61980,2013-12-12,17632,905.5033,14870
63766,2014-01-07,16260,905.5033,14870
67779,2014-03-07,14701,905.5033,14870
73656,2014-05-24,17979,905.5033,14870
68389,2014-03-16,29279,905.3376,14877
73031,2014-05-15,11943,905.3376,14877
55812,2013-09-06,14276,901.4701,14879
60627,2013-11-21,29064,901.4701,14879
64125,2014-01-13,21055,901.0612,14881
70256,2014-04-09,16509,901.0612,14881
54305,2013-08-12,28842,900.9176,14883
69453,2014-03-31,29757,900.7209,14884
49528,2013-01-28,29568,900.4358,14885
63100,2013-12-30,28493,900.354,14886
57938,2013-10-13,14337,900.2546,14887
70427,2014-04-11,15338,900.2546,14887
51303,2013-06-07,13774,899.9894,14889
60263,2013-11-16,20923,899.9894,14889
69633,2014-03-31,17295,899.9894,14889
71629,2014-04-29,14823,899.9894,14889
71545,2014-04-27,17320,898.8844,14893
57855,2013-10-12,20912,898.8733,14894
62922,2013-12-27,14640,897.7241,14895
69576,2014-03-31,14800,897.7241,14895
73467,2014-05-21,15538,897.7241,14895
54518,2013-08-16,26329,896.5086,14898
54970,2013-08-24,11244,896.5086,14898
57891,2013-10-12,11241,896.5086,14898
59697,2013-11-07,29111,896.5086,14898
59966,2013-11-11,29032,896.5086,14898
65134,2014-01-28,28513,896.5086,14898
65853,2014-02-06,17779,896.5086,14898
66195,2014-02-11,29255,896.5086,14898
66371,2014-02-14,29458,896.5086,14898
66866,2014-02-22,27124,896.5086,14898
67192,2014-02-27,29252,896.5086,14898
70246,2014-04-08,15120,896.5086,14898
70821,2014-04-16,11358,896.5086,14898
72267,2014-05-05,15129,896.5086,14898
72323,2014-05-06,21037,896.5086,14898
73160,2014-05-17,27895,896.5086,14898
73760,2014-05-25,29381,896.5086,14898
47064,2012-06-30,29819,895.4574,14915
51329,2013-06-08,26312,895.4036,14916
52454,2013-07-11,11243,895.4036,14916
52777,2013-07-17,28107,895.4036,14916
57369,2013-10-02,14286,895.4036,14916
58004,2013-10-14,26856,895.4036,14916
60750,2013-11-23,26608,895.4036,14916
62224,2013-12-15,26617,895.4036,14916
64243,2014-01-14,29087,895.4036,14916
70374,2014-04-10,11044,895.4036,14916
70654,2014-04-14,11088,895.4036,14916
72494,2014-05-08,17328,894.4644,14926
59243,2013-11-01,14378,893.9008,14927
64675,2014-01-20,17242,893.9008,14927
73111,2014-05-17,16554,893.9008,14927
48343,2012-10-30,29833,893.3601,14930
51707,2013-06-30,29949,891.9933,14931
51286,2013-06-06,16311,891.4698,14932
51609,2013-06-25,13746,891.4698,14932
51639,2013-06-27,15630,891.4698,14932
51664,2013-06-28,13742,891.4698,14932
52877,2013-07-19,16675,891.4698,14932
55933,2013-09-09,15638,891.4698,14932
57998,2013-10-14,14330,891.4698,14932
58762,2013-10-27,14305,891.4698,14932
60129,2013-11-14,19194,891.4698,14932
61835,2013-12-09,14577,891.4698,14932
63946,2014-01-09,17240,891.4698,14932
64541,2014-01-19,21065,891.4698,14932
64653,2014-01-20,18948,891.4698,14932
66094,2014-02-10,21107,891.4698,14932
66095,2014-02-10,17793,891.4698,14932
66444,2014-02-16,23619,891.4698,14932
66812,2014-02-21,14744,891.4698,14932
68482,2014-03-18,16407,891.4698,14932
72139,2014-05-04,18026,891.4698,14932
72520,2014-05-09,19474,891.4698,14932
73191,2014-05-18,22617,891.4698,14932
73307,2014-05-19,15532,891.4698,14932
73421,2014-05-21,22523,891.4698,14932
52534,2013-07-13,20861,891.1273,14955
67830,2014-03-07,29264,890.9836,14956
68677,2014-03-20,14325,890.9836,14956
68735,2014-03-21,14667,890.9836,14956
71997,2014-05-01,11929,890.9836,14956
72051,2014-05-02,11264,890.9836,14956
58701,2013-10-26,14277,889.8897,14961
61032,2013-11-27,28487,889.8897,14961
61919,2013-12-10,29086,889.8897,14961
66695,2014-02-19,29459,889.8897,14961
70229,2014-04-08,11191,889.8897,14961
52921,2013-07-20,13862,888.9504,14966
55131,2013-08-27,18923,888.9504,14966
55792,2013-09-06,13993,888.9504,14966
57623,2013-10-07,14285,888.9504,14966
57997,2013-10-14,14355,888.9504,14966
58332,2013-10-20,14342,888.9504,14966
58336,2013-10-20,17048,888.9504,14966
58885,2013-10-29,14335,888.9504,14966
59241,2013-11-01,14497,888.9504,14966
59450,2013-11-04,14496,888.9504,14966
59687,2013-11-07,14520,888.9504,14966
60730,2013-11-23,14565,888.9504,14966
61008,2013-11-27,14398,888.9504,14966
61010,2013-11-27,14365,888.9504,14966
63335,2013-12-31,18947,888.9504,14966
64728,2014-01-21,17241,888.9504,14966
65489,2014-01-31,14738,888.9504,14966
65504,2014-02-01,17248,888.9504,14966
65997,2014-02-08,14874,888.9504,14966
67236,2014-02-28,14747,888.9504,14966
67418,2014-03-02,17278,888.9504,14966
67732,2014-03-06,14894,888.9504,14966
68061,2014-03-11,14895,888.9504,14966
68245,2014-03-14,15005,888.9504,14966
68469,2014-03-18,11364,888.9504,14966
70215,2014-04-08,15255,888.9504,14966
70805,2014-04-16,17299,888.9504,14966
72044,2014-05-02,15529,888.9504,14966
72318,2014-05-06,15432,888.9504,14966
72481,2014-05-08,15466,888.9504,14966
73912,2014-05-27,15547,888.9504,14966
73922,2014-05-27,15267,888.9504,14966
74065,2014-05-29,15502,888.9504,14966
51195,2013-05-31,14066,888.9394,14999
52511,2013-07-12,13854,888.9394,14999
55399,2013-08-31,15652,888.9394,14999
60193,2013-11-15,17085,888.9394,14999
63014,2013-12-29,20930,888.9394,14999
66318,2014-02-14,15027,888.9394,14999
67500,2014-03-03,22307,888.9394,14999
68243,2014-03-14,12020,888.9394,14999
68480,2014-03-18,14789,888.9394,14999
70385,2014-04-11,22509,888.9394,14999
70465,2014-04-12,14801,888.9394,14999
71182,2014-04-22,15323,888.9394,14999
72137,2014-05-04,19447,888.9394,14999
74068,2014-05-29,15475,888.9394,14999
57049,2013-09-30,30076,887.7396,15013
58904,2013-10-30,30064,887.7396,15013
52517,2013-07-12,28673,886.0222,15015
59708,2013-11-07,29063,886.0222,15015
64051,2014-01-11,29342,886.0222,15015
68668,2014-03-20,25344,886.0222,15015
69653,2014-03-31,11046,886.0222,15015
73079,2014-05-16,11257,886.0222,15015
52533,2013-07-13,15631,885.9559,15021
56056,2013-09-11,14095,885.9559,15021
56104,2013-09-12,13992,885.9559,15021
57491,2013-10-05,13829,885.9559,15021
60776,2013-11-24,13836,885.9559,15021
61834,2013-12-09,14591,885.9559,15021
62955,2013-12-28,19323,885.9559,15021
64584,2014-01-19,18949,885.9559,15021
64787,2014-01-22,17246,885.9559,15021
66476,2014-02-16,14739,885.9559,15021
66710,2014-02-20,17829,885.9559,15021
66780,2014-02-21,17812,885.9559,15021
66993,2014-02-24,14754,885.9559,15021
68277,2014-03-15,14795,885.9559,15021
69029,2014-03-26,14772,885.9559,15021
70715,2014-04-15,15325,885.9559,15021
73382,2014-05-20,16045,885.4697,15037
58625,2013-10-25,26903,884.9061,15038
52876,2013-07-19,13856,884.5083,15039
54643,2013-08-18,13890,884.5083,15039
64308,2014-01-16,19338,884.5083,15039
54300,2013-08-12,12286,884.3426,15042
66617,2014-02-18,28686,884.3426,15042
47360,2012-07-31,29696,883.947,15044
50710,2013-04-30,29959,883.6538,15045
52014,2013-07-02,16664,883.4254,15046
54536,2013-08-17,28904,883.4254,15046
55796,2013-09-06,16707,883.4254,15046
58523,2013-10-23,14283,883.4254,15046
60467,2013-11-19,13839,883.4254,15046
68062,2014-03-11,15016,883.4254,15046
68377,2014-03-16,14891,883.4254,15046
69575,2014-03-31,22450,883.4254,15046
70255,2014-04-09,16445,883.4254,15046
70601,2014-04-14,22508,883.4254,15046
68096,2014-03-12,16410,883.3591,15056
68553,2014-03-19,21681,883.3591,15056
47390,2012-07-31,29750,881.9341,15058
47405,2012-07-31,29847,881.9341,15058
48000,2012-09-30,30042,881.9341,15058
50319,2013-03-30,29511,881.8229,15061
51614,2013-06-25,26308,879.9557,15062
57427,2013-10-03,13974,879.9557,15062
60301,2013-11-16,29138,879.9557,15062
64050,2014-01-11,29094,879.9557,15062
64435,2014-01-17,29222,879.9557,15062
67837,2014-03-07,14305,879.9557,15062
69157,2014-03-27,11025,879.9557,15062
70521,2014-04-12,11034,879.9557,15062
71758,2014-04-30,11167,879.9557,15062
73030,2014-05-15,15121,879.9557,15062
73096,2014-05-16,15122,879.9557,15062
56683,2013-09-23,11126,877.1048,15073
57826,2013-10-11,14270,877.1048,15073
70318,2014-04-10,22447,877.1048,15073
52033,2013-07-03,16427,876.7733,15076
61152,2013-11-29,14414,876.7733,15076
65638,2014-02-03,21102,876.7733,15076
70850,2014-04-17,15314,876.7733,15076
72140,2014-05-04,14818,875.6241,15080
51401,2013-06-12,28667,875.5357,15081
52204,2013-07-06,17647,875.5357,15081
53443,2013-07-30,16103,875.5357,15081
59982,2013-11-11,13975,875.5357,15081
63802,2014-01-07,26623,875.5357,15081
68609,2014-03-19,11042,875.5357,15081
68782,2014-03-22,17780,875.5357,15081
70147,2014-04-07,17834,875.5357,15081
71005,2014-04-19,24666,875.5357,15081
44789,2011-10-31,29498,875.427,15090
46376,2012-04-30,29498,875.427,15090
69172,2014-03-28,21817,874.5744,15092
69705,2014-04-01,15289,874.5744,15092
71670,2014-04-29,15288,874.5744,15092
72908,2014-05-14,15427,874.5744,15092
73394,2014-05-20,17510,874.5744,15092
52765,2013-07-17,26317,874.4086,15097
53823,2013-08-03,24492,874.4086,15097
54769,2013-08-20,13968,874.4086,15097
56108,2013-09-12,27882,874.4086,15097
58118,2013-10-16,24648,874.4086,15097
58184,2013-10-17,19207,874.4086,15097
59255,2013-11-01,26579,874.4086,15097
59256,2013-11-01,26601,874.4086,15097
59637,2013-11-06,24753,874.4086,15097
62514,2013-12-20,26976,874.4086,15097
64176,2014-01-13,14101,874.4086,15097
65434,2014-01-30,27159,874.4086,15097
67000,2014-02-24,27142,874.4086,15097
68808,2014-03-22,29465,874.4086,15097
69087,2014-03-26,11018,874.4086,15097
69791,2014-04-02,11356,874.4086,15097
69851,2014-04-03,26635,874.4086,15097
72172,2014-05-04,24759,874.4086,15097
72246,2014-05-05,27846,874.4086,15097
73577,2014-05-22,11944,874.4086,15097
74135,2014-05-30,28368,874.4086,15097
50701,2013-04-30,29882,873.7259,15118
64601,2014-01-19,24664,873.2926,15119
69993,2014-04-05,11175,873.2926,15119
72245,2014-05-05,15661,873.2926,15119
63049,2013-12-29,29167,869.1599,15122
52659,2013-07-15,25743,868.8947,15123
57672,2013-10-08,26853,868.8947,15123
58814,2013-10-28,27908,868.8947,15123
59386,2013-11-03,12404,868.8947,15123
59549,2013-11-05,14941,868.8947,15123
59958,2013-11-11,26953,868.8947,15123
60294,2013-11-16,28382,868.8947,15123
61078,2013-11-28,11250,868.8947,15123
63099,2013-12-30,28489,868.8947,15123
64103,2014-01-12,27122,868.8947,15123
64932,2014-01-25,28501,868.8947,15123
69842,2014-04-03,27824,868.8947,15123
70645,2014-04-14,13579,868.8947,15123
71748,2014-04-30,17949,868.8947,15123
60738,2013-11-23,14947,867.7786,15137
67820,2014-03-07,27763,867.7786,15137
70594,2014-04-13,11039,867.7786,15137
54514,2013-08-16,14103,866.8394,15140
56057,2013-09-11,14105,866.8394,15140
64711,2014-01-21,14726,866.8394,15140
66885,2014-02-23,17256,866.8394,15140
69256,2014-03-29,14708,866.8394,15140
69732,2014-04-02,17977,866.8394,15140
69733,2014-04-02,19441,866.8394,15140
70436,2014-04-11,15229,866.8394,15140
71184,2014-04-22,15409,866.8394,15140
72331,2014-05-06,17504,866.8394,15140
73313,2014-05-19,11929,866.8394,15140
51506,2013-06-19,11616,866.6294,15151
46678,2012-05-30,19930,865.204,15152
46686,2012-05-31,20577,865.204,15152
46699,2012-06-01,25961,865.204,15152
46703,2012-06-02,20576,865.204,15152
46707,2012-06-02,15199,865.204,15152
46729,2012-06-04,26019,865.204,15152
46752,2012-06-08,19931,865.204,15152
46754,2012-06-08,25958,865.204,15152
46755,2012-06-08,26023,865.204,15152
46761,2012-06-09,19924,865.204,15152
46765,2012-06-09,15191,865.204,15152
46768,2012-06-09,26020,865.204,15152
46783,2012-06-11,19069,865.204,15152
46787,2012-06-11,15195,865.204,15152
46802,2012-06-13,15188,865.204,15152
46804,2012-06-14,19052,865.204,15152
46822,2012-06-16,15155,865.204,15152
46823,2012-06-16,15193,865.204,15152
46830,2012-06-17,19910,865.204,15152
46842,2012-06-18,15166,865.204,15152
46852,2012-06-19,15194,865.204,15152
46880,2012-06-23,15167,865.204,15152
46882,2012-06-23,25960,865.204,15152
46888,2012-06-24,26021,865.204,15152
46891,2012-06-25,20592,865.204,15152
46896,2012-06-25,15189,865.204,15152
46910,2012-06-28,20710,865.204,15152
46916,2012-06-28,15196,865.204,15152
46918,2012-06-28,26022,865.204,15152
47072,2012-06-30,20062,865.204,15152
47081,2012-07-01,15203,865.204,15152
47082,2012-07-01,15254,865.204,15152
47083,2012-07-01,15288,865.204,15152
47089,2012-07-02,15284,865.204,15152
47099,2012-07-03,26134,865.204,15152
47113,2012-07-05,15255,865.204,15152
47135,2012-07-07,27027,865.204,15152
47144,2012-07-08,26033,865.204,15152
47145,2012-07-08,26131,865.204,15152
47153,2012-07-10,26024,865.204,15152
47154,2012-07-10,26133,865.204,15152
47183,2012-07-13,15200,865.204,15152
47193,2012-07-14,20162,865.204,15152
47199,2012-07-15,20051,865.204,15152
47206,2012-07-16,15256,865.204,15152
47207,2012-07-16,27043,865.204,15152
47243,2012-07-19,20712,865.204,15152
47246,2012-07-20,20713,865.204,15152
47254,2012-07-21,15276,865.204,15152
47275,2012-07-23,19076,865.204,15152
47276,2012-07-23,15289,865.204,15152
47286,2012-07-24,19944,865.204,15152
47300,2012-07-25,20717,865.204,15152
47303,2012-07-25,26029,865.204,15152
47307,2012-07-26,20711,865.204,15152
47308,2012-07-26,20718,865.204,15152
47311,2012-07-26,15252,865.204,15152
47312,2012-07-26,15280,865.204,15152
47322,2012-07-27,15287,865.204,15152
47331,2012-07-29,20807,865.204,15152
47336,2012-07-29,26027,865.204,15152
47347,2012-07-30,26025,865.204,15152
47348,2012-07-30,26028,865.204,15152
47460,2012-07-31,19255,865.204,15152
47465,2012-08-01,15303,865.204,15152
47468,2012-08-01,26152,865.204,15152
47478,2012-08-03,20811,865.204,15152
47479,2012-08-03,20832,865.204,15152
47492,2012-08-06,19181,865.204,15152
47498,2012-08-07,27071,865.204,15152
47507,2012-08-08,15311,865.204,15152
47517,2012-08-09,15308,865.204,15152
47519,2012-08-09,26153,865.204,15152
47530,2012-08-11,15312,865.204,15152
47531,2012-08-11,15325,865.204,15152
47534,2012-08-11,26148,865.204,15152
47539,2012-08-12,20824,865.204,15152
47541,2012-08-12,15314,865.204,15152
47547,2012-08-13,20166,865.204,15152
47548,2012-08-13,20834,865.204,15152
47549,2012-08-13,19256,865.204,15152
47550,2012-08-13,15290,865.204,15152
47560,2012-08-15,27053,865.204,15152
47561,2012-08-15,15328,865.204,15152
47574,2012-08-17,20171,865.204,15152
47584,2012-08-18,19194,865.204,15152
47585,2012-08-18,15320,865.204,15152
47586,2012-08-18,15322,865.204,15152
47593,2012-08-19,26135,865.204,15152
47594,2012-08-19,26154,865.204,15152
47602,2012-08-21,19174,865.204,15152
47609,2012-08-22,15309,865.204,15152
47610,2012-08-22,27075,865.204,15152
47611,2012-08-22,26140,865.204,15152
47614,2012-08-23,15302,865.204,15152
47615,2012-08-23,15329,865.204,15152
47622,2012-08-24,20837,865.204,15152
47626,2012-08-24,26150,865.204,15152
47632,2012-08-25,27060,865.204,15152
47636,2012-08-25,26142,865.204,15152
47639,2012-08-26,15321,865.204,15152
47641,2012-08-27,27062,865.204,15152
47652,2012-08-29,20825,865.204,15152
47653,2012-08-29,20163,865.204,15152
47657,2012-08-29,26138,865.204,15152
47734,2012-08-30,15333,865.204,15152
47735,2012-08-30,27084,865.204,15152
47738,2012-08-30,26165,865.204,15152
47739,2012-08-31,20839,865.204,15152
47740,2012-08-31,15337,865.204,15152
47741,2012-08-31,15343,865.204,15152
47761,2012-09-03,20548,865.204,15152
47770,2012-09-04,26375,865.204,15152
47773,2012-09-05,15345,865.204,15152
47774,2012-09-05,15346,865.204,15152
47777,2012-09-05,26162,865.204,15152
47801,2012-09-10,20555,865.204,15152
47802,2012-09-10,20850,865.204,15152
47806,2012-09-10,15348,865.204,15152
47808,2012-09-10,26161,865.204,15152
47809,2012-09-10,26187,865.204,15152
47810,2012-09-10,26204,865.204,15152
47818,2012-09-11,15364,865.204,15152
47823,2012-09-11,26160,865.204,15152
47825,2012-09-12,20560,865.204,15152
47839,2012-09-14,20838,865.204,15152
47840,2012-09-14,20584,865.204,15152
47842,2012-09-14,15338,865.204,15152
47843,2012-09-14,15339,865.204,15152
47849,2012-09-15,15342,865.204,15152
47850,2012-09-15,15350,865.204,15152
47854,2012-09-16,15341,865.204,15152
47863,2012-09-17,15351,865.204,15152
47869,2012-09-17,26190,865.204,15152
47876,2012-09-18,20848,865.204,15152
47877,2012-09-18,20851,865.204,15152
47895,2012-09-20,15347,865.204,15152
47898,2012-09-21,19276,865.204,15152
47906,2012-09-22,27082,865.204,15152
47914,2012-09-23,20556,865.204,15152
47927,2012-09-24,26188,865.204,15152
47936,2012-09-26,26192,865.204,15152
47937,2012-09-27,20549,865.204,15152
47942,2012-09-27,26167,865.204,15152
47954,2012-09-28,26191,865.204,15152
47958,2012-09-29,15349,865.204,15152
47959,2012-09-29,26189,865.204,15152
48095,2012-09-30,20590,865.204,15152
48096,2012-09-30,15398,865.204,15152
48104,2012-10-02,20859,865.204,15152
48113,2012-10-04,20716,865.204,15152
48114,2012-10-04,26439,865.204,15152
48115,2012-10-04,26442,865.204,15152
48120,2012-10-05,15388,865.204,15152
48124,2012-10-05,26436,865.204,15152
48127,2012-10-06,20598,865.204,15152
48140,2012-10-08,15374,865.204,15152
48143,2012-10-09,20720,865.204,15152
48151,2012-10-10,19280,865.204,15152
48158,2012-10-10,26433,865.204,15152
48164,2012-10-11,26438,865.204,15152
48176,2012-10-14,15379,865.204,15152
48187,2012-10-16,20862,865.204,15152
48189,2012-10-16,15371,865.204,15152
48190,2012-10-16,26443,865.204,15152
48191,2012-10-17,19292,865.204,15152
48196,2012-10-17,26440,865.204,15152
48197,2012-10-17,26422,865.204,15152
48204,2012-10-19,26445,865.204,15152
48209,2012-10-19,15369,865.204,15152
48216,2012-10-20,20719,865.204,15152
48217,2012-10-20,15380,865.204,15152
48221,2012-10-21,15365,865.204,15152
48226,2012-10-22,26444,865.204,15152
48232,2012-10-23,15396,865.204,15152
48235,2012-10-23,15367,865.204,15152
48236,2012-10-23,26423,865.204,15152
48240,2012-10-24,20856,865.204,15152
48248,2012-10-25,20852,865.204,15152
48249,2012-10-25,15394,865.204,15152
48252,2012-10-26,20864,865.204,15152
48257,2012-10-26,19282,865.204,15152
48258,2012-10-26,19287,865.204,15152
48259,2012-10-26,27085,865.204,15152
48260,2012-10-26,27099,865.204,15152
48261,2012-10-26,27101,865.204,15152
48263,2012-10-26,26435,865.204,15152
48264,2012-10-26,26437,865.204,15152
48267,2012-10-27,27102,865.204,15152
48269,2012-10-27,20863,865.204,15152
48276,2012-10-28,26429,865.204,15152
48283,2012-10-29,15389,865.204,15152
48285,2012-10-29,15372,865.204,15152
48400,2012-10-30,20830,865.204,15152
48406,2012-10-30,15473,865.204,15152
48412,2012-10-31,19310,865.204,15152
48416,2012-10-31,15472,865.204,15152
48419,2012-10-31,26585,865.204,15152
48423,2012-11-01,19297,865.204,15152
48437,2012-11-02,15466,865.204,15152
48440,2012-11-03,19309,865.204,15152
48445,2012-11-03,15411,865.204,15152
48446,2012-11-03,27265,865.204,15152
48447,2012-11-03,15471,865.204,15152
48462,2012-11-05,20828,865.204,15152
48466,2012-11-05,15404,865.204,15152
48467,2012-11-05,15409,865.204,15152
48468,2012-11-05,15433,865.204,15152
48474,2012-11-05,26447,865.204,15152
48485,2012-11-06,26587,865.204,15152
48486,2012-11-07,20866,865.204,15152
48487,2012-11-07,20808,865.204,15152
48492,2012-11-07,26567,865.204,15152
48502,2012-11-08,26566,865.204,15152
48504,2012-11-09,20879,865.204,15152
48513,2012-11-09,15417,865.204,15152
48514,2012-11-09,15427,865.204,15152
48533,2012-11-10,26560,865.204,15152
48535,2012-11-11,19295,865.204,15152
48550,2012-11-12,19315,865.204,15152
48551,2012-11-12,20833,865.204,15152
48555,2012-11-12,15399,865.204,15152
48560,2012-11-12,26561,865.204,15152
48561,2012-11-12,26562,865.204,15152
48563,2012-11-13,20831,865.204,15152
48568,2012-11-14,19296,865.204,15152
48569,2012-11-14,20726,865.204,15152
48573,2012-11-14,15419,865.204,15152
48574,2012-11-14,15422,865.204,15152
48577,2012-11-14,26571,865.204,15152
48582,2012-11-15,15428,865.204,15152
48587,2012-11-15,26568,865.204,15152
48588,2012-11-15,26569,865.204,15152
48618,2012-11-18,27259,865.204,15152
48625,2012-11-18,26547,865.204,15152
48626,2012-11-18,26570,865.204,15152
48633,2012-11-20,20875,865.204,15152
48636,2012-11-20,15429,865.204,15152
48637,2012-11-20,15474,865.204,15152
48638,2012-11-20,15475,865.204,15152
48643,2012-11-21,20869,865.204,15152
48649,2012-11-21,15432,865.204,15152
48656,2012-11-22,20829,865.204,15152
48661,2012-11-22,15467,865.204,15152
48665,2012-11-22,20872,865.204,15152
48669,2012-11-23,19293,865.204,15152
48674,2012-11-23,26548,865.204,15152
48680,2012-11-24,27242,865.204,15152
48691,2012-11-25,26549,865.204,15152
48707,2012-11-27,19313,865.204,15152
48711,2012-11-27,15410,865.204,15152
48712,2012-11-27,27252,865.204,15152
48713,2012-11-27,27253,865.204,15152
48724,2012-11-29,20722,865.204,15152
48729,2012-11-29,26563,865.204,15152
48800,2012-11-30,15491,865.204,15152
48801,2012-11-30,15493,865.204,15152
48805,2012-12-01,19318,865.204,15152
48806,2012-12-01,20885,865.204,15152
48807,2012-12-01,20892,865.204,15152
48811,2012-12-01,15517,865.204,15152
48818,2012-12-02,15497,865.204,15152
48831,2012-12-04,20886,865.204,15152
48843,2012-12-06,15489,865.204,15152
48844,2012-12-06,15492,865.204,15152
48852,2012-12-07,15503,865.204,15152
48853,2012-12-07,15520,865.204,15152
48857,2012-12-07,26652,865.204,15152
48868,2012-12-09,19320,865.204,15152
48872,2012-12-09,15483,865.204,15152
48873,2012-12-09,15499,865.204,15152
48876,2012-12-09,26588,865.204,15152
48877,2012-12-09,26657,865.204,15152
48888,2012-12-11,15482,865.204,15152
48903,2012-12-12,26653,865.204,15152
48911,2012-12-14,20880,865.204,15152
48912,2012-12-14,20841,865.204,15152
48915,2012-12-14,15481,865.204,15152
48919,2012-12-14,26658,865.204,15152
48925,2012-12-15,15480,865.204,15152
48928,2012-12-15,15502,865.204,15152
48935,2012-12-16,15518,865.204,15152
48940,2012-12-17,20835,865.204,15152
48949,2012-12-18,26591,865.204,15152
48957,2012-12-20,20836,865.204,15152
48973,2012-12-21,26656,865.204,15152
48977,2012-12-22,20842,865.204,15152
48982,2012-12-22,15484,865.204,15152
48983,2012-12-22,15500,865.204,15152
48986,2012-12-22,26651,865.204,15152
48987,2012-12-22,26655,865.204,15152
48994,2012-12-23,15506,865.204,15152
48998,2012-12-24,26661,865.204,15152
49008,2012-12-25,26660,865.204,15152
49009,2012-12-26,20890,865.204,15152
49023,2012-12-28,26589,865.204,15152
49024,2012-12-28,26654,865.204,15152
49025,2012-12-29,19319,865.204,15152
49027,2012-12-29,15501,865.204,15152
49180,2012-12-31,26744,865.204,15152
49189,2013-01-01,15525,865.204,15152
49194,2013-01-02,20922,865.204,15152
49195,2013-01-02,20845,865.204,15152
49198,2013-01-02,26662,865.204,15152
49199,2013-01-02,26667,865.204,15152
49203,2013-01-03,19343,865.204,15152
49215,2013-01-03,15521,865.204,15152
