SalesOrderID,OrderDate,CustomerID,TotalDue,PriceRowNumber
65139,2014-01-28,20284,1933.7058,11878
66374,2014-02-15,17941,1933.7058,11879
67142,2014-02-27,11431,1933.7058,11880
71420,2014-04-25,17861,1933.7058,11881
72717,2014-05-11,18979,1933.7058,11882
59036,2013-10-30,29574,1932.4494,11883
45281,2012-01-01,29554,1929.6395,11884
46084,2012-03-30,30022,1929.6395,11885
51480,2013-06-18,16937,1928.1919,11886
55932,2013-09-09,11412,1928.1919,11887
56858,2013-09-27,24834,1928.1919,11888
57700,2013-10-09,17765,1928.1919,11889
59086,2013-10-30,24089,1928.1919,11890
60358,2013-11-17,17153,1928.1919,11891
60392,2013-11-18,21011,1928.1919,11892
60572,2013-11-21,20890,1928.1919,11893
61313,2013-12-01,11427,1928.1919,11894
64522,2014-01-19,24701,1928.1919,11895
71024,2014-04-20,26363,1928.1919,11896
73322,2014-05-19,22608,1928.1919,11897
74087,2014-05-29,26983,1928.1919,11898
69446,2014-03-31,30021,1924.6618,11899
71831,2014-05-01,30019,1924.6618,11900
63189,2013-12-31,29945,1922.7393,11901
60057,2013-11-13,17796,1922.1033,11902
62174,2013-12-15,22311,1922.1033,11903
64523,2014-01-19,22437,1922.1033,11904
66503,2014-02-17,22446,1922.1033,11905
66829,2014-02-22,22428,1922.1033,11906
69657,2014-03-31,19257,1922.1033,11907
71561,2014-04-28,22586,1922.1033,11908
58109,2013-10-16,23378,1921.5508,11909
65739,2014-02-04,18080,1920.4016,11910
73021,2014-05-15,19282,1920.4016,11911
51504,2013-06-19,16792,1918.2579,11912
51536,2013-06-21,18698,1918.2579,11913
52148,2013-07-05,22950,1918.2579,11914
52295,2013-07-08,17107,1918.2579,11915
52875,2013-07-19,16812,1918.2579,11916
53233,2013-07-26,16878,1918.2579,11917
53862,2013-08-04,18726,1918.2579,11918
54774,2013-08-21,23763,1918.2579,11919
54924,2013-08-23,22954,1918.2579,11920
54963,2013-08-24,23137,1918.2579,11921
55222,2013-08-29,18703,1918.2579,11922
55371,2013-08-30,14131,1918.2579,11923
55396,2013-08-31,15700,1918.2579,11924
55592,2013-09-03,23376,1918.2579,11925
55594,2013-09-03,16951,1918.2579,11926
56312,2013-09-16,16947,1918.2579,11927
56343,2013-09-17,20851,1918.2579,11928
56424,2013-09-18,22966,1918.2579,11929
56441,2013-09-19,23920,1918.2579,11930
56470,2013-09-19,20671,1918.2579,11931
56527,2013-09-20,18767,1918.2579,11932
56607,2013-09-22,17634,1918.2579,11933
56943,2013-09-28,18768,1918.2579,11934
57350,2013-10-02,16784,1918.2579,11935
57488,2013-10-05,17714,1918.2579,11936
57887,2013-10-12,16999,1918.2579,11937
58033,2013-10-15,20880,1918.2579,11938
58078,2013-10-16,17641,1918.2579,11939
58235,2013-10-18,16998,1918.2579,11940
58239,2013-10-18,19562,1918.2579,11941
58358,2013-10-21,20875,1918.2579,11942
58359,2013-10-21,20885,1918.2579,11943
58423,2013-10-22,20872,1918.2579,11944
58451,2013-10-22,17120,1918.2579,11945
58453,2013-10-22,17128,1918.2579,11946
58519,2013-10-23,17129,1918.2579,11947
58755,2013-10-27,17042,1918.2579,11948
58810,2013-10-28,17121,1918.2579,11949
58882,2013-10-29,16952,1918.2579,11950
59134,2013-10-30,17262,1918.2579,11951
59388,2013-11-03,14523,1918.2579,11952
59503,2013-11-05,24090,1918.2579,11953
59541,2013-11-05,17159,1918.2579,11954
59552,2013-11-05,19653,1918.2579,11955
59589,2013-11-06,17777,1918.2579,11956
59872,2013-11-10,17149,1918.2579,11957
59882,2013-11-10,19652,1918.2579,11958
59921,2013-11-11,20933,1918.2579,11959
59971,2013-11-11,16995,1918.2579,11960
60025,2013-11-12,19601,1918.2579,11961
60036,2013-11-12,17023,1918.2579,11962
60116,2013-11-13,17386,1918.2579,11963
60188,2013-11-15,17739,1918.2579,11964
60285,2013-11-16,17167,1918.2579,11965
60427,2013-11-18,23409,1918.2579,11966
60570,2013-11-21,21668,1918.2579,11967
60815,2013-11-24,19605,1918.2579,11968
60826,2013-11-24,17270,1918.2579,11969
61307,2013-11-30,20260,1918.2579,11970
61323,2013-12-01,17848,1918.2579,11971
61324,2013-12-01,25445,1918.2579,11972
61365,2013-12-01,20683,1918.2579,11973
61727,2013-12-07,17564,1918.2579,11974
61859,2013-12-10,15920,1918.2579,11975
61965,2013-12-11,20682,1918.2579,11976
62137,2013-12-14,23534,1918.2579,11977
62217,2013-12-15,23432,1918.2579,11978
62280,2013-12-16,17566,1918.2579,11979
62517,2013-12-20,23533,1918.2579,11980
62687,2013-12-23,17561,1918.2579,11981
62764,2013-12-25,17928,1918.2579,11982
62942,2013-12-27,17533,1918.2579,11983
62990,2013-12-28,23435,1918.2579,11984
63103,2013-12-30,20261,1918.2579,11985
63357,2013-12-31,17677,1918.2579,11986
63503,2014-01-03,22313,1918.2579,11987
63557,2014-01-04,24209,1918.2579,11988
63696,2014-01-06,22320,1918.2579,11989
63697,2014-01-06,17891,1918.2579,11990
63873,2014-01-08,20703,1918.2579,11991
63933,2014-01-09,23651,1918.2579,11992
64172,2014-01-13,17572,1918.2579,11993
64173,2014-01-13,17573,1918.2579,11994
64220,2014-01-14,15036,1918.2579,11995
64593,2014-01-19,20427,1918.2579,11996
64595,2014-01-19,20283,1918.2579,11997
64670,2014-01-20,17575,1918.2579,11998
64935,2014-01-25,15040,1918.2579,11999
64944,2014-01-25,21139,1918.2579,12000
65080,2014-01-27,17666,1918.2579,12001
65324,2014-01-29,25658,1918.2579,12002
65325,2014-01-29,24709,1918.2579,12003
65326,2014-01-29,22452,1918.2579,12004
65328,2014-01-29,22502,1918.2579,12005
65339,2014-01-29,22504,1918.2579,12006
65554,2014-02-01,17678,1918.2579,12007
65555,2014-02-01,18108,1918.2579,12008
65867,2014-02-06,18096,1918.2579,12009
65945,2014-02-07,21267,1918.2579,12010
66006,2014-02-08,21197,1918.2579,12011
66059,2014-02-09,15042,1918.2579,12012
66202,2014-02-11,17866,1918.2579,12013
66248,2014-02-12,23660,1918.2579,12014
66255,2014-02-12,18088,1918.2579,12015
66365,2014-02-14,17859,1918.2579,12016
66373,2014-02-15,25311,1918.2579,12017
66493,2014-02-16,17681,1918.2579,12018
66561,2014-02-17,18052,1918.2579,12019
66562,2014-02-17,17868,1918.2579,12020
66568,2014-02-18,22422,1918.2579,12021
66632,2014-02-18,17373,1918.2579,12022
66687,2014-02-19,23659,1918.2579,12023
66887,2014-02-23,17957,1918.2579,12024
67082,2014-02-26,17971,1918.2579,12025
67141,2014-02-27,15921,1918.2579,12026
67354,2014-03-01,18009,1918.2579,12027
67355,2014-03-01,25478,1918.2579,12028
67501,2014-03-03,25442,1918.2579,12029
67553,2014-03-03,23662,1918.2579,12030
67781,2014-03-07,18027,1918.2579,12031
67900,2014-03-08,21269,1918.2579,12032
67962,2014-03-09,18038,1918.2579,12033
67963,2014-03-09,18046,1918.2579,12034
68079,2014-03-11,18543,1918.2579,12035
68150,2014-03-12,18047,1918.2579,12036
68338,2014-03-15,18448,1918.2579,12037
68632,2014-03-20,22434,1918.2579,12038
68633,2014-03-20,25321,1918.2579,12039
68799,2014-03-22,18559,1918.2579,12040
68800,2014-03-22,18350,1918.2579,12041
68864,2014-03-23,21256,1918.2579,12042
69139,2014-03-27,15643,1918.2579,12043
69224,2014-03-28,24282,1918.2579,12044
69304,2014-03-29,14268,1918.2579,12045
69628,2014-03-31,24463,1918.2579,12046
69629,2014-03-31,22004,1918.2579,12047
69652,2014-03-31,19284,1918.2579,12048
69792,2014-04-02,22505,1918.2579,12049
69793,2014-04-03,22570,1918.2579,12050
69846,2014-04-03,15645,1918.2579,12051
69938,2014-04-04,18794,1918.2579,12052
69943,2014-04-04,22470,1918.2579,12053
70003,2014-04-05,18680,1918.2579,12054
70004,2014-04-05,18605,1918.2579,12055
70019,2014-04-06,19288,1918.2579,12056
70520,2014-04-12,25661,1918.2579,12057
70524,2014-04-13,12125,1918.2579,12058
70726,2014-04-15,24367,1918.2579,12059
70803,2014-04-16,22033,1918.2579,12060
70831,2014-04-17,26816,1918.2579,12061
70872,2014-04-17,22518,1918.2579,12062
70928,2014-04-18,18646,1918.2579,12063
70939,2014-04-18,19256,1918.2579,12064
71022,2014-04-19,19181,1918.2579,12065
71091,2014-04-20,25660,1918.2579,12066
71415,2014-04-25,15648,1918.2579,12067
71694,2014-04-30,22616,1918.2579,12068
71768,2014-04-30,18655,1918.2579,12069
71988,2014-05-01,18089,1918.2579,12070
72055,2014-05-02,18869,1918.2579,12071
72118,2014-05-03,19125,1918.2579,12072
72119,2014-05-03,19321,1918.2579,12073
72178,2014-05-04,18051,1918.2579,12074
72329,2014-05-06,22933,1918.2579,12075
72485,2014-05-08,16029,1918.2579,12076
72503,2014-05-08,18525,1918.2579,12077
72636,2014-05-10,14731,1918.2579,12078
72781,2014-05-12,18103,1918.2579,12079
72932,2014-05-14,19158,1918.2579,12080
72935,2014-05-14,19137,1918.2579,12081
72943,2014-05-14,22604,1918.2579,12082
73099,2014-05-17,16028,1918.2579,12083
73237,2014-05-18,24481,1918.2579,12084
73247,2014-05-18,21297,1918.2579,12085
73249,2014-05-18,22600,1918.2579,12086
73250,2014-05-18,19309,1918.2579,12087
73323,2014-05-19,19292,1918.2579,12088
73388,2014-05-20,22937,1918.2579,12089
73408,2014-05-20,18324,1918.2579,12090
73490,2014-05-21,21291,1918.2579,12091
73576,2014-05-22,18857,1918.2579,12092
73774,2014-05-25,18856,1918.2579,12093
73858,2014-05-26,19114,1918.2579,12094
73860,2014-05-26,19415,1918.2579,12095
73917,2014-05-27,22959,1918.2579,12096
57177,2013-09-30,29845,1917.1224,12097
71871,2014-05-01,30007,1915.3756,12098
51362,2013-06-10,16797,1914.1473,12099
53358,2013-07-29,17080,1914.1473,12100
53729,2013-08-02,21093,1914.1473,12101
54328,2013-08-13,24710,1914.1473,12102
55687,2013-09-05,17633,1914.1473,12103
58688,2013-10-26,23118,1914.1473,12104
59087,2013-10-30,21018,1914.1473,12105
60366,2013-11-17,19598,1914.1473,12106
60849,2013-11-25,20975,1914.1473,12107
61006,2013-11-27,17163,1914.1473,12108
63559,2014-01-04,17950,1914.1473,12109
63893,2014-01-09,22418,1914.1473,12110
64607,2014-01-19,17621,1914.1473,12111
65803,2014-02-06,17956,1914.1473,12112
67406,2014-03-01,18233,1914.1473,12113
68144,2014-03-12,18562,1914.1473,12114
68537,2014-03-18,22467,1914.1473,12115
69922,2014-04-04,21984,1914.1473,12116
70016,2014-04-06,26828,1914.1473,12117
70070,2014-04-06,15644,1914.1473,12118
70930,2014-04-18,18568,1914.1473,12119
71146,2014-04-21,22526,1914.1473,12120
71219,2014-04-22,19188,1914.1473,12121
73387,2014-05-20,22927,1914.1473,12122
73474,2014-05-21,24480,1914.1473,12123
73775,2014-05-25,26958,1914.1473,12124
51190,2013-05-31,20824,1911.6169,12125
52060,2013-07-03,18699,1911.6169,12126
52222,2013-07-07,17629,1911.6169,12127
52264,2013-07-07,16886,1911.6169,12128
53174,2013-07-25,22946,1911.6169,12129
54172,2013-08-10,16889,1911.6169,12130
54982,2013-08-25,24210,1911.6169,12131
55955,2013-09-09,16974,1911.6169,12132
58520,2013-10-23,16791,1911.6169,12133
58815,2013-10-28,19565,1911.6169,12134
59755,2013-11-08,17445,1911.6169,12135
62565,2013-12-21,23422,1911.6169,12136
62811,2013-12-25,20684,1911.6169,12137
63687,2014-01-05,20709,1911.6169,12138
65740,2014-02-04,21265,1911.6169,12139
65936,2014-02-07,21194,1911.6169,12140
66249,2014-02-12,15435,1911.6169,12141
66254,2014-02-12,17372,1911.6169,12142
67257,2014-02-28,17871,1911.6169,12143
67405,2014-03-01,18227,1911.6169,12144
71470,2014-04-26,24378,1911.6169,12145
71619,2014-04-28,18616,1911.6169,12146
72782,2014-05-12,19002,1911.6169,12147
72826,2014-05-13,22934,1911.6169,12148
72827,2014-05-13,22938,1911.6169,12149
72933,2014-05-14,19120,1911.6169,12150
73629,2014-05-23,19314,1911.6169,12151
73716,2014-05-25,24590,1911.6169,12152
51459,2013-06-16,16807,1909.7384,12153
51466,2013-06-17,16804,1909.7384,12154
52416,2013-07-11,20839,1909.7384,12155
52679,2013-07-16,21092,1909.7384,12156
53388,2013-07-29,16879,1909.7384,12157
58679,2013-10-26,17142,1909.7384,12158
58816,2013-10-28,19593,1909.7384,12159
59338,2013-11-02,17269,1909.7384,12160
59347,2013-11-03,17769,1909.7384,12161
60177,2013-11-14,17358,1909.7384,12162
66817,2014-02-21,21230,1909.7384,12163
67404,2014-03-01,18409,1909.7384,12164
68556,2014-03-19,22456,1909.7384,12165
68616,2014-03-19,21271,1909.7384,12166
69308,2014-03-29,18634,1909.7384,12167
69788,2014-04-02,18798,1909.7384,12168
71084,2014-04-20,18790,1909.7384,12169
72262,2014-05-05,26867,1909.7384,12170
72634,2014-05-10,19156,1909.7384,12171
72783,2014-05-12,22635,1909.7384,12172
73173,2014-05-17,19109,1909.7384,12173
73862,2014-05-26,26829,1909.7384,12174
51462,2013-06-16,22932,1907.2079,12175
55539,2013-09-02,18769,1907.2079,12176
56134,2013-09-13,25305,1907.2079,12177
58139,2013-10-17,20859,1907.2079,12178
59148,2013-10-31,17799,1907.2079,12179
59898,2013-11-10,17271,1907.2079,12180
60373,2013-11-17,17480,1907.2079,12181
60881,2013-11-25,20214,1907.2079,12182
62172,2013-12-15,17787,1907.2079,12183
63346,2013-12-31,15033,1907.2079,12184
63416,2014-01-01,17609,1907.2079,12185
63556,2014-01-04,26390,1907.2079,12186
63864,2014-01-08,23652,1907.2079,12187
63956,2014-01-10,22396,1907.2079,12188
64773,2014-01-22,21191,1907.2079,12189
65869,2014-02-06,18120,1907.2079,12190
65871,2014-02-06,18056,1907.2079,12191
67833,2014-03-07,18545,1907.2079,12192
67954,2014-03-09,21268,1907.2079,12193
68260,2014-03-14,18369,1907.2079,12194
68802,2014-03-22,18226,1907.2079,12195
68935,2014-03-24,21259,1907.2079,12196
71414,2014-04-25,22907,1907.2079,12197
72938,2014-05-14,18914,1907.2079,12198
73934,2014-05-27,19287,1907.2079,12199
57908,2013-10-13,17768,1906.6554,12200
60557,2013-11-20,17405,1906.6554,12201
62761,2013-12-25,21060,1906.6554,12202
64540,2014-01-19,17934,1906.6554,12203
72934,2014-05-14,19131,1906.6554,12204
72953,2014-05-15,24596,1906.6554,12205
72054,2014-05-02,18362,1906.3571,12206
54598,2013-08-18,21103,1904.9758,12207
61158,2013-11-29,23348,1904.9758,12208
64671,2014-01-20,17597,1904.9758,12209
65543,2014-02-01,21193,1904.9758,12210
66199,2014-02-11,18086,1904.9758,12211
70515,2014-04-12,18670,1904.9758,12212
49829,2013-02-28,29867,1903.6275,12213
48326,2012-10-30,29903,1902.3692,12214
47684,2012-08-30,29811,1899.9866,12215
55079,2013-08-26,22953,1898.3127,12216
62996,2013-12-28,17497,1897.5723,12217
68722,2014-03-21,15438,1897.5723,12218
53650,2013-07-31,20666,1895.0419,12219
54512,2013-08-16,16896,1895.0419,12220
56366,2013-09-17,23107,1895.0419,12221
57351,2013-10-02,17020,1895.0419,12222
57519,2013-10-05,14133,1895.0419,12223
57963,2013-10-14,17764,1895.0419,12224
58687,2013-10-26,19564,1895.0419,12225
59146,2013-10-31,21020,1895.0419,12226
59149,2013-10-31,17756,1895.0419,12227
59282,2013-11-02,17770,1895.0419,12228
60190,2013-11-15,21012,1895.0419,12229
60311,2013-11-16,17272,1895.0419,12230
60571,2013-11-21,25323,1895.0419,12231
61306,2013-11-30,23431,1895.0419,12232
61547,2013-12-05,17902,1895.0419,12233
62272,2013-12-16,15030,1895.0419,12234
63812,2014-01-07,17660,1895.0419,12235
63813,2014-01-07,17568,1895.0419,12236
63830,2014-01-08,17929,1895.0419,12237
65946,2014-02-07,18059,1895.0419,12238
66888,2014-02-23,17942,1895.0419,12239
69138,2014-03-27,24307,1895.0419,12240
69630,2014-03-31,15647,1895.0419,12241
69641,2014-03-31,18564,1895.0419,12242
70017,2014-04-06,26854,1895.0419,12243
71198,2014-04-22,22031,1895.0419,12244
71550,2014-04-27,18608,1895.0419,12245
72433,2014-05-07,22637,1895.0419,12246
72514,2014-05-09,24592,1895.0419,12247
73174,2014-05-17,27305,1895.0419,12248
47373,2012-07-31,29842,1891.5571,12249
52850,2013-07-19,17082,1889.5279,12250
54599,2013-08-18,17635,1889.5279,12251
54971,2013-08-24,22961,1889.5279,12252
55754,2013-09-06,23939,1889.5279,12253
57665,2013-10-08,16977,1889.5279,12254
59812,2013-11-09,14855,1889.5279,12255
60391,2013-11-18,17784,1889.5279,12256
61479,2013-12-03,17567,1889.5279,12257
62227,2013-12-15,17025,1889.5279,12258
63615,2014-01-04,17659,1889.5279,12259
63745,2014-01-06,17661,1889.5279,12260
63810,2014-01-07,17574,1889.5279,12261
64798,2014-01-23,17894,1889.5279,12262
65095,2014-01-28,24208,1889.5279,12263
66567,2014-02-18,22451,1889.5279,12264
67011,2014-02-24,17404,1889.5279,12265
67402,2014-03-01,18551,1889.5279,12266
67760,2014-03-06,18228,1889.5279,12267
69018,2014-03-25,18438,1889.5279,12268
69257,2014-03-29,22442,1889.5279,12269
69325,2014-03-30,26227,1889.5279,12270
70018,2014-04-06,22594,1889.5279,12271
73933,2014-05-27,12129,1889.5279,12272
44512,2011-10-01,30042,1889.2429,12273
45293,2012-01-01,30042,1889.2429,12274
46378,2012-04-30,29872,1889.2429,12275
53612,2013-07-31,29854,1879.7023,12276
51233,2013-06-02,18467,1879.594,12277
51281,2013-06-05,18697,1879.594,12278
51366,2013-06-10,14007,1879.594,12279
51535,2013-06-21,22931,1879.594,12280
51606,2013-06-25,21039,1879.594,12281
51607,2013-06-25,16799,1879.594,12282
52294,2013-07-08,17096,1879.594,12283
52718,2013-07-16,14125,1879.594,12284
53435,2013-07-30,16811,1879.594,12285
53654,2013-07-31,18723,1879.594,12286
53676,2013-08-01,15688,1879.594,12287
54264,2013-08-12,17722,1879.594,12288
54327,2013-08-13,17099,1879.594,12289
54964,2013-08-24,16920,1879.594,12290
56053,2013-09-11,16763,1879.594,12291
56054,2013-09-11,16956,1879.594,12292
56259,2013-09-15,14129,1879.594,12293
56344,2013-09-17,20856,1879.594,12294
57575,2013-10-06,17030,1879.594,12295
58077,2013-10-16,17716,1879.594,12296
58240,2013-10-18,23120,1879.594,12297
58392,2013-10-21,17041,1879.594,12298
58394,2013-10-21,17021,1879.594,12299
58531,2013-10-23,23121,1879.594,12300
58783,2013-10-28,11421,1879.594,12301
59121,2013-10-30,23331,1879.594,12302
59387,2013-11-03,19631,1879.594,12303
59505,2013-11-05,24039,1879.594,12304
59551,2013-11-05,23344,1879.594,12305
59685,2013-11-07,13065,1879.594,12306
59690,2013-11-07,20215,1879.594,12307
59811,2013-11-09,19620,1879.594,12308
59959,2013-11-11,19615,1879.594,12309
60023,2013-11-12,19616,1879.594,12310
60055,2013-11-13,24116,1879.594,12311
60056,2013-11-13,21130,1879.594,12312
60245,2013-11-15,17477,1879.594,12313
60500,2013-11-19,19599,1879.594,12314
60607,2013-11-21,23332,1879.594,12315
60608,2013-11-21,23420,1879.594,12316
61110,2013-11-29,17847,1879.594,12317
61305,2013-11-30,20236,1879.594,12318
62007,2013-12-12,23433,1879.594,12319
62032,2013-12-13,21679,1879.594,12320
62096,2013-12-14,21067,1879.594,12321
62242,2013-12-16,17893,1879.594,12322
62453,2013-12-19,23434,1879.594,12323
62576,2013-12-21,17548,1879.594,12324
62638,2013-12-23,21669,1879.594,12325
63536,2014-01-03,23539,1879.594,12326
63544,2014-01-03,17620,1879.594,12327
63614,2014-01-04,17147,1879.594,12328
63672,2014-01-05,23648,1879.594,12329
63673,2014-01-05,21180,1879.594,12330
63699,2014-01-06,17940,1879.594,12331
63743,2014-01-06,17608,1879.594,12332
63942,2014-01-09,17614,1879.594,12333
64054,2014-01-12,22321,1879.594,12334
64123,2014-01-13,17885,1879.594,12335
64290,2014-01-15,14109,1879.594,12336
64358,2014-01-16,23545,1879.594,12337
64445,2014-01-17,17263,1879.594,12338
64797,2014-01-23,25497,1879.594,12339
64936,2014-01-25,15035,1879.594,12340
65005,2014-01-26,15038,1879.594,12341
65327,2014-01-29,22427,1879.594,12342
65376,2014-01-29,21195,1879.594,12343
65494,2014-01-31,21206,1879.594,12344
65556,2014-02-01,18060,1879.594,12345
65619,2014-02-02,17690,1879.594,12346
65621,2014-02-02,17870,1879.594,12347
65622,2014-02-02,18057,1879.594,12348
66191,2014-02-11,23656,1879.594,12349
66302,2014-02-13,15262,1879.594,12350
66358,2014-02-14,23655,1879.594,12351
66415,2014-02-15,15425,1879.594,12352
66484,2014-02-16,21199,1879.594,12353
66495,2014-02-16,18079,1879.594,12354
66639,2014-02-19,17946,1879.594,12355
66924,2014-02-23,15436,1879.594,12356
67471,2014-03-02,17476,1879.594,12357
67636,2014-03-04,18439,1879.594,12358
67780,2014-03-07,17998,1879.594,12359
67834,2014-03-07,18553,1879.594,12360
67889,2014-03-08,23663,1879.594,12361
68080,2014-03-11,23592,1879.594,12362
68191,2014-03-13,24301,1879.594,12363
68253,2014-03-14,21982,1879.594,12364
68329,2014-03-15,21257,1879.594,12365
68350,2014-03-16,26228,1879.594,12366
68392,2014-03-16,18370,1879.594,12367
68865,2014-03-23,15642,1879.594,12368
69068,2014-03-26,24302,1879.594,12369
69137,2014-03-27,24300,1879.594,12370
69176,2014-03-28,22439,1879.594,12371
69236,2014-03-28,18229,1879.594,12372
69384,2014-03-30,18556,1879.594,12373
69847,2014-04-03,22032,1879.594,12374
69865,2014-04-04,26855,1879.594,12375
70069,2014-04-06,24458,1879.594,12376
70306,2014-04-09,18645,1879.594,12377
70523,2014-04-13,22599,1879.594,12378
70579,2014-04-13,21983,1879.594,12379
70596,2014-04-13,19255,1879.594,12380
70802,2014-04-16,21986,1879.594,12381
70918,2014-04-18,24366,1879.594,12382
70929,2014-04-18,18567,1879.594,12383
70932,2014-04-18,18598,1879.594,12384
70938,2014-04-18,22468,1879.594,12385
70999,2014-04-19,22910,1879.594,12386
71140,2014-04-21,17858,1879.594,12387
71150,2014-04-21,19274,1879.594,12388
71213,2014-04-22,18679,1879.594,12389
71265,2014-04-23,24468,1879.594,12390
71280,2014-04-23,19174,1879.594,12391
71486,2014-04-26,19254,1879.594,12392
71562,2014-04-28,22566,1879.594,12393
71620,2014-04-28,18639,1879.594,12394
71675,2014-04-29,22030,1879.594,12395
71991,2014-05-01,19316,1879.594,12396
72049,2014-05-02,24474,1879.594,12397
72328,2014-05-06,16031,1879.594,12398
72507,2014-05-08,22618,1879.594,12399
72576,2014-05-09,19295,1879.594,12400
72635,2014-05-10,19108,1879.594,12401
72837,2014-05-13,19133,1879.594,12402
72937,2014-05-14,18866,1879.594,12403
73033,2014-05-16,24587,1879.594,12404
73090,2014-05-16,19353,1879.594,12405
73100,2014-05-17,24482,1879.594,12406
73184,2014-05-18,22943,1879.594,12407
73472,2014-05-21,24601,1879.594,12408
73473,2014-05-21,24602,1879.594,12409
73575,2014-05-22,18363,1879.594,12410
73776,2014-05-25,22636,1879.594,12411
74017,2014-05-28,19157,1879.594,12412
74030,2014-05-29,24586,1879.594,12413
53599,2013-07-31,29553,1878.8359,12414
63196,2013-12-31,29800,1878.8234,12415
53537,2013-07-31,29501,1872.2906,12416
63135,2013-12-31,29509,1872.1746,12417
49530,2013-01-28,29581,1840.333,12418
59065,2013-10-30,29873,1839.6321,12419
47060,2012-06-30,29857,1837.8646,12420
46612,2012-05-30,29599,1836.0776,12421
53473,2013-07-31,30033,1835.3873,12422
55308,2013-08-30,29879,1831.1201,12423
55320,2013-08-30,29837,1830.5677,12424
46373,2012-04-30,29518,1829.2478,12425
51808,2013-06-30,30035,1827.4519,12426
63278,2013-12-31,29936,1823.816,12427
53489,2013-07-31,29943,1814.1819,12428
51764,2013-06-30,29757,1812.8068,12429
65317,2014-01-29,29700,1812.6171,12430
49522,2013-01-28,29584,1806.6519,12431
47987,2012-09-30,29554,1797.0194,12432
50223,2013-03-30,29983,1785.9677,12433
65270,2014-01-29,29810,1784.3493,12434
65279,2014-01-29,29568,1777.082,12435
53544,2013-07-31,29840,1769.7977,12436
71804,2014-05-01,29576,1767.2333,12437
47349,2012-07-31,30064,1763.8684,12438
59054,2013-10-30,30069,1755.0278,12439
69468,2014-03-31,29593,1753.977,12440
48748,2012-11-30,29654,1739.7862,12441
61223,2013-11-30,29811,1737.5785,12442
63229,2013-12-31,29977,1737.5785,12443
63255,2013-12-31,29868,1737.5785,12444
69420,2014-03-31,29571,1737.5785,12445
69498,2014-03-31,29985,1737.5785,12446
46078,2012-03-30,29583,1730.7949,12447
50723,2013-04-30,29721,1727.9668,12448
48353,2012-10-30,30102,1727.6667,12449
63165,2013-12-31,29765,1722.8849,12450
46661,2012-05-30,29920,1721.4004,12451
49868,2013-02-28,29811,1703.6956,12452
57018,2013-09-30,29713,1703.5623,12453
48040,2012-09-30,29541,1697.5192,12454
51702,2013-06-30,29567,1694.7925,12455
59015,2013-10-30,30008,1690.8077,12456
63129,2013-12-31,29986,1690.8077,12457
65314,2014-01-29,29635,1690.8077,12458
71951,2014-05-01,29642,1690.8077,12459
50686,2013-04-30,30019,1689.0125,12460
48765,2012-11-30,29771,1684.9251,12461
69537,2014-03-31,29863,1683.4131,12462
69529,2014-03-31,29753,1680.4691,12463
50751,2013-04-30,29635,1678.9703,12464
46954,2012-06-30,29662,1673.9541,12465
71916,2014-05-01,29939,1673.5063,12466
50216,2013-03-30,29816,1668.3751,12467
53482,2013-07-31,29576,1657.4485,12468
48081,2012-09-30,29990,1650.7273,12469
50729,2013-04-30,29788,1650.7273,12470
53461,2013-07-31,29927,1650.7273,12471
53487,2013-07-31,29775,1650.7273,12472
57095,2013-09-30,30115,1650.7273,12473
57183,2013-09-30,29926,1650.7273,12474
57189,2013-09-30,29547,1650.7273,12475
63154,2013-12-31,30042,1650.7273,12476
63231,2013-12-31,29926,1650.7273,12477
63292,2013-12-31,29547,1650.7273,12478
65193,2014-01-29,30089,1650.7273,12479
65217,2014-01-29,29971,1650.7273,12480
65219,2014-01-29,29508,1650.7273,12481
65308,2014-01-29,29498,1650.7273,12482
71793,2014-05-01,29508,1650.7273,12483
65313,2014-01-29,29854,1650.2415,12484
58901,2013-10-30,30031,1646.7565,12485
63199,2013-12-31,29675,1641.3077,12486
44539,2011-10-01,29830,1638.6903,12487
61176,2013-11-30,30001,1630.9361,12488
65089,2014-01-28,30079,1630.9361,12489
47021,2012-06-30,29619,1621.5349,12490
46670,2012-05-30,30104,1620.4135,12491
71870,2014-05-01,30006,1617.2945,12492
45523,2012-01-29,29733,1614.517,12493
46381,2012-04-30,29915,1614.517,12494
55327,2013-08-30,29829,1610.6777,12495
58990,2013-10-30,29603,1610.6777,12496
63185,2013-12-31,29597,1610.6777,12497
65197,2014-01-29,29527,1610.6777,12498
65304,2014-01-29,30069,1610.6777,12499
71868,2014-05-01,29959,1601.7779,12500
58935,2013-10-30,29897,1596.8668,12501
55321,2013-08-30,29679,1595.6585,12502
49130,2012-12-31,29569,1594.7611,12503
50718,2013-04-30,29775,1594.1353,12504
49060,2012-12-31,29780,1587.4653,12505
47717,2012-08-30,30057,1586.9642,12506
48060,2012-09-30,29719,1586.9642,12507
48376,2012-10-30,29788,1586.9642,12508
48377,2012-10-30,29726,1586.9642,12509
49108,2012-12-31,29675,1586.9642,12510
49525,2013-01-28,29982,1586.9642,12511
50194,2013-03-30,29952,1586.9642,12512
61246,2013-11-30,29875,1586.1637,12513
65276,2014-01-29,29669,1580.0893,12514
59004,2013-10-30,29960,1567.3852,12515
63208,2013-12-31,29630,1567.3852,12516
65318,2014-01-29,29960,1567.3852,12517
48737,2012-11-30,29489,1565.6985,12518
